"Step","dreamerv3/medium/ih_15/room0/rotation/run4 - train/score","dreamerv3/medium/ih_15/room0/rotation/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run3 - train/score","dreamerv3/medium/ih_15/room0/rotation/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run2 - train/score","dreamerv3/medium/ih_15/room0/rotation/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run1 - train/score","dreamerv3/medium/ih_15/room0/rotation/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run0 - train/score","dreamerv3/medium/ih_15/room0/rotation/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run0 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run4 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run3 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run2 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run1 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run0 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run0 - train/score__MAX"
"41","-93.32049751281738","-93.32049751281738","-93.32049751281738","-86.68103061243892","-86.68103061243892","-86.68103061243892","-91.10411876719445","-91.10411876719445","-91.10411876719445","-96.88787859678268","-96.88787859678268","-96.88787859678268","-80.73786943405867","-80.73786943405867","-80.73786943405867","-91.96819499135017","-91.96819499135017","-91.96819499135017","-85.83092549443245","-85.83092549443245","-85.83092549443245","-90.60756757855415","-90.60756757855415","-90.60756757855415","-91.23163215816021","-91.23163215816021","-91.23163215816021","-84.80604764074087","-84.80604764074087","-84.80604764074087"
"42","-96.01077604293823","-96.01077604293823","-96.01077604293823","-88.018595546484","-88.018595546484","-88.018595546484","-93.93425995111465","-93.93425995111465","-93.93425995111465","-95.00581082701683","-95.00581082701683","-95.00581082701683","-86.8537979722023","-86.8537979722023","-86.8537979722023","-80.8712375164032","-80.8712375164032","-80.8712375164032","-88.86979061737657","-88.86979061737657","-88.86979061737657","-90.81606271117926","-90.81606271117926","-90.81606271117926","-94.31909167766571","-94.31909167766571","-94.31909167766571","-89.0298135727644","-89.0298135727644","-89.0298135727644"
"43","-86.09731218218803","-86.09731218218803","-86.09731218218803","-88.853928565979","-88.853928565979","-88.853928565979","-90.35813196003437","-90.35813196003437","-90.35813196003437","-74.28345766663551","-74.28345766663551","-74.28345766663551","-64.60119150020182","-64.60119150020182","-64.60119150020182","-87.52266632020473","-87.52266632020473","-87.52266632020473","-91.51902198791504","-91.51902198791504","-91.51902198791504","-87.11057585477829","-87.11057585477829","-87.11057585477829","-77.48579772561789","-77.48579772561789","-77.48579772561789","-94.70427149534225","-94.70427149534225","-94.70427149534225"
"44","-94.22516415268183","-94.22516415268183","-94.22516415268183","-76.92818792909384","-76.92818792909384","-76.92818792909384","-94.72656866908073","-94.72656866908073","-94.72656866908073","-91.85125228762627","-91.85125228762627","-91.85125228762627","-93.73924554884434","-93.73924554884434","-93.73924554884434","-96.8925153017044","-96.8925153017044","-96.8925153017044","-91.06754680722952","-91.06754680722952","-91.06754680722952","-97.91786148259416","-97.91786148259416","-97.91786148259416","-88.66528842970729","-88.66528842970729","-88.66528842970729","-82.03042138228193","-82.03042138228193","-82.03042138228193"
"45","-92.63554924726486","-92.63554924726486","-92.63554924726486","-93.74266827106476","-93.74266827106476","-93.74266827106476","-89.32569379359484","-89.32569379359484","-89.32569379359484","-90.4175338409841","-90.4175338409841","-90.4175338409841","-86.11444362998009","-86.11444362998009","-86.11444362998009","-89.60178062319756","-89.60178062319756","-89.60178062319756","-96.823710501194","-96.823710501194","-96.823710501194","-88.4931390862912","-88.4931390862912","-88.4931390862912","-91.25465720891953","-91.25465720891953","-91.25465720891953","-96.0780371427536","-96.0780371427536","-96.0780371427536"
"46","-77.87401229143143","-77.87401229143143","-77.87401229143143","-92.82915206579491","-92.82915206579491","-92.82915206579491","-92.58619432151318","-92.58619432151318","-92.58619432151318","-88.36697575449944","-88.36697575449944","-88.36697575449944","-96.3719223588705","-96.3719223588705","-96.3719223588705","-92.45565542578697","-92.45565542578697","-92.45565542578697","-98.91215868294239","-98.91215868294239","-98.91215868294239","-90.83732301741838","-90.83732301741838","-90.83732301741838","-93.17149641923606","-93.17149641923606","-93.17149641923606","-94.65180957317352","-94.65180957317352","-94.65180957317352"
"47","-93.54712247848511","-93.54712247848511","-93.54712247848511","-94.36975578218699","-94.36975578218699","-94.36975578218699","-86.22893705964088","-86.22893705964088","-86.22893705964088","-90.82004076242447","-90.82004076242447","-90.82004076242447","-92.18197244405746","-92.18197244405746","-92.18197244405746","-95.88567441049963","-95.88567441049963","-95.88567441049963","-94.68244579434395","-94.68244579434395","-94.68244579434395","-99.45971542596817","-99.45971542596817","-99.45971542596817","-88.72432288900018","-88.72432288900018","-88.72432288900018","-78.94274137169123","-78.94274137169123","-78.94274137169123"
"48","-87.66262570023537","-87.66262570023537","-87.66262570023537","-88.17417837679386","-88.17417837679386","-88.17417837679386","-97.10861140489578","-97.10861140489578","-97.10861140489578","-94.14816243946552","-94.14816243946552","-94.14816243946552","-90.20454106666148","-90.20454106666148","-90.20454106666148","-89.25077863782644","-89.25077863782644","-89.25077863782644","-94.85170423984528","-94.85170423984528","-94.85170423984528","-97.38384679704905","-97.38384679704905","-97.38384679704905","-92.81112524867058","-92.81112524867058","-92.81112524867058","-94.89554464817047","-94.89554464817047","-94.89554464817047"
"50","-95.60545247793198","-95.60545247793198","-95.60545247793198","-90.10781489312649","-90.10781489312649","-90.10781489312649","-81.55919879674911","-81.55919879674911","-81.55919879674911","-95.94636315107346","-95.94636315107346","-95.94636315107346","-76.5464246571064","-76.5464246571064","-76.5464246571064","-91.95838386006653","-91.95838386006653","-91.95838386006653","-95.32212509214878","-95.32212509214878","-95.32212509214878","-94.91376522555947","-94.91376522555947","-94.91376522555947","-92.68615552783012","-92.68615552783012","-92.68615552783012","-88.98643783852458","-88.98643783852458","-88.98643783852458"
"51","-81.62928507849574","-81.62928507849574","-81.62928507849574","-81.97197012603283","-81.97197012603283","-81.97197012603283","-98.12406021356583","-98.12406021356583","-98.12406021356583","-90.4877569898963","-90.4877569898963","-90.4877569898963","-92.56416086107492","-92.56416086107492","-92.56416086107492","-92.2082507610321","-92.2082507610321","-92.2082507610321","-96.53381329774857","-96.53381329774857","-96.53381329774857","-97.573193192482","-97.573193192482","-97.573193192482","-89.55851456522942","-89.55851456522942","-89.55851456522942","-95.47948944568634","-95.47948944568634","-95.47948944568634"
"52","-81.60779732093215","-81.60779732093215","-81.60779732093215","-87.44723547250032","-87.44723547250032","-87.44723547250032","-93.63046714663506","-93.63046714663506","-93.63046714663506","-88.19708125293255","-88.19708125293255","-88.19708125293255","-93.1048356294632","-93.1048356294632","-93.1048356294632","-94.26836881041527","-94.26836881041527","-94.26836881041527","-88.09590252302587","-88.09590252302587","-88.09590252302587","-90.15691801905632","-90.15691801905632","-90.15691801905632","-91.32548609375954","-91.32548609375954","-91.32548609375954","-99.44023695588112","-99.44023695588112","-99.44023695588112"
"53","-92.88975013047457","-92.88975013047457","-92.88975013047457","-97.38575518131256","-97.38575518131256","-97.38575518131256","-91.03138557472266","-91.03138557472266","-91.03138557472266","-96.28549412637949","-96.28549412637949","-96.28549412637949","-94.35497984290123","-94.35497984290123","-94.35497984290123","-94.08353662490845","-94.08353662490845","-94.08353662490845","-97.45133575797081","-97.45133575797081","-97.45133575797081","-95.37721133232117","-95.37721133232117","-95.37721133232117","-92.88972818851471","-92.88972818851471","-92.88972818851471","-80.33684256207198","-80.33684256207198","-80.33684256207198"
"54","-83.70130447018892","-83.70130447018892","-83.70130447018892","-98.18257862329483","-98.18257862329483","-98.18257862329483","-94.83379647135735","-94.83379647135735","-94.83379647135735","-84.31773507967591","-84.31773507967591","-84.31773507967591","-95.26577517390251","-95.26577517390251","-95.26577517390251","-88.37196518108249","-88.37196518108249","-88.37196518108249","-97.08086493611336","-97.08086493611336","-97.08086493611336","-97.01633635163307","-97.01633635163307","-97.01633635163307","-93.76844453811646","-93.76844453811646","-93.76844453811646","-96.32915979623795","-96.32915979623795","-96.32915979623795"
"55","-92.69875490665436","-92.69875490665436","-92.69875490665436","-88.75106628984213","-88.75106628984213","-88.75106628984213","-90.28235390782356","-90.28235390782356","-90.28235390782356","-80.82324123382568","-80.82324123382568","-80.82324123382568","-96.67469149827957","-96.67469149827957","-96.67469149827957","-95.05507376790047","-95.05507376790047","-95.05507376790047","-93.36767663247883","-93.36767663247883","-93.36767663247883","-92.53544104099274","-92.53544104099274","-92.53544104099274","-93.07117161154747","-93.07117161154747","-93.07117161154747","-96.88350674510002","-96.88350674510002","-96.88350674510002"
"56","-96.36397433280945","-96.36397433280945","-96.36397433280945","-96.0155519247055","-96.0155519247055","-96.0155519247055","-95.4356242865324","-95.4356242865324","-95.4356242865324","-94.50162878632545","-94.50162878632545","-94.50162878632545","-92.6954756975174","-92.6954756975174","-92.6954756975174","-96.35327810049057","-96.35327810049057","-96.35327810049057","-96.76062181591988","-96.76062181591988","-96.76062181591988","-98.08807864785194","-98.08807864785194","-98.08807864785194","-93.61652634292841","-93.61652634292841","-93.61652634292841","-84.33211037516594","-84.33211037516594","-84.33211037516594"
"57","-86.95874012261629","-86.95874012261629","-86.95874012261629","-94.2206633798778","-94.2206633798778","-94.2206633798778","-91.608155220747","-91.608155220747","-91.608155220747","-96.16520047187805","-96.16520047187805","-96.16520047187805","-97.10001748800278","-97.10001748800278","-97.10001748800278","-85.94595852121711","-85.94595852121711","-85.94595852121711","-95.95385497808456","-95.95385497808456","-95.95385497808456","-94.72678279876709","-94.72678279876709","-94.72678279876709","-90.59225331246853","-90.59225331246853","-90.59225331246853","-92.05502180755138","-92.05502180755138","-92.05502180755138"
"58","-86.93840488791466","-86.93840488791466","-86.93840488791466","-97.48079058527946","-97.48079058527946","-97.48079058527946","-95.79370081424713","-95.79370081424713","-95.79370081424713","-95.3457402586937","-95.3457402586937","-95.3457402586937","-92.38279940187931","-92.38279940187931","-92.38279940187931","-96.35656869411469","-96.35656869411469","-96.35656869411469","-91.55281495302916","-91.55281495302916","-91.55281495302916","-84.6367035061121","-84.6367035061121","-84.6367035061121","-95.54894533753395","-95.54894533753395","-95.54894533753395","-96.02262118458748","-96.02262118458748","-96.02262118458748"
"59","-93.91199390590191","-93.91199390590191","-93.91199390590191","-96.06103426218033","-96.06103426218033","-96.06103426218033","-95.85202023386955","-95.85202023386955","-95.85202023386955","-96.81203140318394","-96.81203140318394","-96.81203140318394","-97.18871206045151","-97.18871206045151","-97.18871206045151","-95.34078434109688","-95.34078434109688","-95.34078434109688","-95.88368260860443","-95.88368260860443","-95.88368260860443","-86.43615810573101","-86.43615810573101","-86.43615810573101","-92.76622618734837","-92.76622618734837","-92.76622618734837","-85.5995460152626","-85.5995460152626","-85.5995460152626"
"60","-85.49978309869766","-85.49978309869766","-85.49978309869766","-97.80055677890778","-97.80055677890778","-97.80055677890778","-78.31912176311016","-78.31912176311016","-78.31912176311016","-90.01294960267842","-90.01294960267842","-90.01294960267842","-91.8531140582636","-91.8531140582636","-91.8531140582636","-100","-100","-100","-91.7125089764595","-91.7125089764595","-91.7125089764595","-88.83467146754265","-88.83467146754265","-88.83467146754265","-98.36099207401276","-98.36099207401276","-98.36099207401276","-94.17266608402133","-94.17266608402133","-94.17266608402133"
"61","-97.39106744527817","-97.39106744527817","-97.39106744527817","-86.1328849196434","-86.1328849196434","-86.1328849196434","-90.90903813391924","-90.90903813391924","-90.90903813391924","-95.80186825990677","-95.80186825990677","-95.80186825990677","-93.30785072222352","-93.30785072222352","-93.30785072222352","-94.013906955719","-94.013906955719","-94.013906955719","-91.48138177394867","-91.48138177394867","-91.48138177394867","-94.15715616941452","-94.15715616941452","-94.15715616941452","-92.55989703536034","-92.55989703536034","-92.55989703536034","-94.67674572765827","-94.67674572765827","-94.67674572765827"
"62","-86.68829548358917","-86.68829548358917","-86.68829548358917","-97.62366083264351","-97.62366083264351","-97.62366083264351","-91.81204414367676","-91.81204414367676","-91.81204414367676","-97.41126710176468","-97.41126710176468","-97.41126710176468","-97.59109705686569","-97.59109705686569","-97.59109705686569","-97.37884371727705","-97.37884371727705","-97.37884371727705","-93.49294418469071","-93.49294418469071","-93.49294418469071","-94.60166937112808","-94.60166937112808","-94.60166937112808","-97.50956401322037","-97.50956401322037","-97.50956401322037","-91.5818301551044","-91.5818301551044","-91.5818301551044"
"63","-96.22192203998566","-96.22192203998566","-96.22192203998566","-93.53740760684013","-93.53740760684013","-93.53740760684013","-92.70663146674633","-92.70663146674633","-92.70663146674633","-95.08037243038416","-95.08037243038416","-95.08037243038416","-96.3806768283248","-96.3806768283248","-96.3806768283248","-87.06415885686874","-87.06415885686874","-87.06415885686874","-91.04342782497406","-91.04342782497406","-91.04342782497406","-96.05154499411583","-96.05154499411583","-96.05154499411583","-95.53079396486282","-95.53079396486282","-95.53079396486282","-96.07604333758354","-96.07604333758354","-96.07604333758354"
"64","-96.32202206552029","-96.32202206552029","-96.32202206552029","-96.17945790290833","-96.17945790290833","-96.17945790290833","-93.97966453433037","-93.97966453433037","-93.97966453433037","-97.00074994564056","-97.00074994564056","-97.00074994564056","-96.4175716638565","-96.4175716638565","-96.4175716638565","-91.33838354796171","-91.33838354796171","-91.33838354796171","-93.88831052184105","-93.88831052184105","-93.88831052184105","-91.61478082835674","-91.61478082835674","-91.61478082835674","-97.65267997607589","-97.65267997607589","-97.65267997607589","-96.27589654922485","-96.27589654922485","-96.27589654922485"
"65","-87.77005214989185","-87.77005214989185","-87.77005214989185","-94.58103781938553","-94.58103781938553","-94.58103781938553","-96.25935471057892","-96.25935471057892","-96.25935471057892","-93.07038202881813","-93.07038202881813","-93.07038202881813","-91.75427747890353","-91.75427747890353","-91.75427747890353","-95.74031430482864","-95.74031430482864","-95.74031430482864","-93.9242205619812","-93.9242205619812","-93.9242205619812","-93.86161427944899","-93.86161427944899","-93.86161427944899","-97.22354796528816","-97.22354796528816","-97.22354796528816","-88.3081090375781","-88.3081090375781","-88.3081090375781"
"66","-90.84333619475365","-90.84333619475365","-90.84333619475365","-69.82962938491255","-69.82962938491255","-69.82962938491255","-87.85943946242332","-87.85943946242332","-87.85943946242332","-91.84202931076288","-91.84202931076288","-91.84202931076288","-92.74460266670212","-92.74460266670212","-92.74460266670212","-93.02690520882607","-93.02690520882607","-93.02690520882607","-91.19028081186116","-91.19028081186116","-91.19028081186116","-95.55341249704361","-95.55341249704361","-95.55341249704361","-94.66134682297707","-94.66134682297707","-94.66134682297707","-94.94574598968029","-94.94574598968029","-94.94574598968029"
"67","-88.05523816496134","-88.05523816496134","-88.05523816496134","-93.29757735133171","-93.29757735133171","-93.29757735133171","-94.32435119152069","-94.32435119152069","-94.32435119152069","-93.61167923361063","-93.61167923361063","-93.61167923361063","-96.15202367305756","-96.15202367305756","-96.15202367305756","-97.8813951164484","-97.8813951164484","-97.8813951164484","-97.00145517289639","-97.00145517289639","-97.00145517289639","-91.14945539087057","-91.14945539087057","-91.14945539087057","-93.43975803256035","-93.43975803256035","-93.43975803256035","-93.8208567709662","-93.8208567709662","-93.8208567709662"
"68","-94.28186742961407","-94.28186742961407","-94.28186742961407","-74.22705605626106","-74.22705605626106","-74.22705605626106","-79.90186588466167","-79.90186588466167","-79.90186588466167","-94.7856485247612","-94.7856485247612","-94.7856485247612","-96.98808032274246","-96.98808032274246","-96.98808032274246","-98.12646412849426","-98.12646412849426","-98.12646412849426","-85.7864332003519","-85.7864332003519","-85.7864332003519","-93.30464488267899","-93.30464488267899","-93.30464488267899","-90.97664824128151","-90.97664824128151","-90.97664824128151","-95.1440167427063","-95.1440167427063","-95.1440167427063"
"69","-92.11543291807175","-92.11543291807175","-92.11543291807175","-64.91223502159119","-64.91223502159119","-64.91223502159119","-94.49752054363489","-94.49752054363489","-94.49752054363489","-94.20604766905308","-94.20604766905308","-94.20604766905308","-96.26242077350616","-96.26242077350616","-96.26242077350616","-86.03922528214753","-86.03922528214753","-86.03922528214753","-95.1485348008573","-95.1485348008573","-95.1485348008573","-97.52214209735394","-97.52214209735394","-97.52214209735394","-95.15995502471924","-95.15995502471924","-95.15995502471924","-92.13377739489079","-92.13377739489079","-92.13377739489079"
"70","-96.68471549451351","-96.68471549451351","-96.68471549451351","-73.17950421571732","-73.17950421571732","-73.17950421571732","-91.85348919034004","-91.85348919034004","-91.85348919034004","-75.46619813889265","-75.46619813889265","-75.46619813889265","-94.15099668502808","-94.15099668502808","-94.15099668502808","-93.8167503029108","-93.8167503029108","-93.8167503029108","-92.65704570710659","-92.65704570710659","-92.65704570710659","-92.06310299038887","-92.06310299038887","-92.06310299038887","-97.53333493787795","-97.53333493787795","-97.53333493787795","-92.66628982871771","-92.66628982871771","-92.66628982871771"
"71","-98.18473786115646","-98.18473786115646","-98.18473786115646","-94.5467831492424","-94.5467831492424","-94.5467831492424","-92.92722769081593","-92.92722769081593","-92.92722769081593","-96.29052221775055","-96.29052221775055","-96.29052221775055","-88.87772690877318","-88.87772690877318","-88.87772690877318","-90.95846030116081","-90.95846030116081","-90.95846030116081","-93.28779413551092","-93.28779413551092","-93.28779413551092","-88.73916378617287","-88.73916378617287","-88.73916378617287","-89.29439861854189","-89.29439861854189","-89.29439861854189","-91.95253872871399","-91.95253872871399","-91.95253872871399"
"72","-96.45723688602448","-96.45723688602448","-96.45723688602448","-98.48438514024019","-98.48438514024019","-98.48438514024019","-87.19088231772184","-87.19088231772184","-87.19088231772184","-91.49809943698347","-91.49809943698347","-91.49809943698347","-85.31321266293526","-85.31321266293526","-85.31321266293526","-91.22133309021592","-91.22133309021592","-91.22133309021592","-89.46428787708282","-89.46428787708282","-89.46428787708282","-98.25952975451946","-98.25952975451946","-98.25952975451946","-89.87809830904007","-89.87809830904007","-89.87809830904007","-95.95714700222015","-95.95714700222015","-95.95714700222015"
"73","-94.34696653485298","-94.34696653485298","-94.34696653485298","-95.49198190867901","-95.49198190867901","-95.49198190867901","-85.32783994078636","-85.32783994078636","-85.32783994078636","-95.00584387779236","-95.00584387779236","-95.00584387779236","-93.46998345851898","-93.46998345851898","-93.46998345851898","-91.7564069032669","-91.7564069032669","-91.7564069032669","-94.12073005735874","-94.12073005735874","-94.12073005735874","-99.63396030664444","-99.63396030664444","-99.63396030664444","-97.32278424501419","-97.32278424501419","-97.32278424501419","-87.22478237375617","-87.22478237375617","-87.22478237375617"
"74","-93.90049269795418","-93.90049269795418","-93.90049269795418","-82.31839226186275","-82.31839226186275","-82.31839226186275","-96.51443284749985","-96.51443284749985","-96.51443284749985","-93.74659356474876","-93.74659356474876","-93.74659356474876","-89.11588924005628","-89.11588924005628","-89.11588924005628","-93.32181468605995","-93.32181468605995","-93.32181468605995","-80.64250519871712","-80.64250519871712","-80.64250519871712","-88.13354595005512","-88.13354595005512","-88.13354595005512","-92.13689758628607","-92.13689758628607","-92.13689758628607","-92.36172187328339","-92.36172187328339","-92.36172187328339"
"75","-93.96554639935493","-93.96554639935493","-93.96554639935493","-67.08375024423003","-67.08375024423003","-67.08375024423003","-86.05197962373495","-86.05197962373495","-86.05197962373495","-94.23827562481165","-94.23827562481165","-94.23827562481165","-91.4369510859251","-91.4369510859251","-91.4369510859251","-91.03905233740807","-91.03905233740807","-91.03905233740807","-91.85149414232","-91.85149414232","-91.85149414232","-93.78045563399792","-93.78045563399792","-93.78045563399792","-93.2329781204462","-93.2329781204462","-93.2329781204462","-93.39581349492073","-93.39581349492073","-93.39581349492073"
"76","-84.52991708368063","-84.52991708368063","-84.52991708368063","-46.5775406062603","-46.5775406062603","-46.5775406062603","-97.69895538687706","-97.69895538687706","-97.69895538687706","-96.10714048147202","-96.10714048147202","-96.10714048147202","-83.59117698669434","-83.59117698669434","-83.59117698669434","-91.29019579291344","-91.29019579291344","-91.29019579291344","-90.36107153445482","-90.36107153445482","-90.36107153445482","-97.73179203271866","-97.73179203271866","-97.73179203271866","-96.65359073877335","-96.65359073877335","-96.65359073877335","-85.84272467996925","-85.84272467996925","-85.84272467996925"
"77","-79.44418376684189","-79.44418376684189","-79.44418376684189","-64.33826738595963","-64.33826738595963","-64.33826738595963","-96.34194648265839","-96.34194648265839","-96.34194648265839","-93.30610597133636","-93.30610597133636","-93.30610597133636","-92.07159498333931","-92.07159498333931","-92.07159498333931","-97.33816540241241","-97.33816540241241","-97.33816540241241","-100","-100","-100","-96.32541471719742","-96.32541471719742","-96.32541471719742","-88.78049892187119","-88.78049892187119","-88.78049892187119","-89.00403521955013","-89.00403521955013","-89.00403521955013"
"78","-95.65060645341873","-95.65060645341873","-95.65060645341873","-97.04645955562592","-97.04645955562592","-97.04645955562592","-93.7263111770153","-93.7263111770153","-93.7263111770153","-95.93699771165848","-95.93699771165848","-95.93699771165848","-94.09847642481327","-94.09847642481327","-94.09847642481327","-93.54760837554932","-93.54760837554932","-93.54760837554932","-92.79278424475342","-92.79278424475342","-92.79278424475342","-92.24453708529472","-92.24453708529472","-92.24453708529472","-97.62614355236292","-97.62614355236292","-97.62614355236292","-90.11136776953936","-90.11136776953936","-90.11136776953936"
"79","-93.65508890151978","-93.65508890151978","-93.65508890151978","-80.94604447484016","-80.94604447484016","-80.94604447484016","-92.44079167209566","-92.44079167209566","-92.44079167209566","-93.42138475179672","-93.42138475179672","-93.42138475179672","-94.65620356798172","-94.65620356798172","-94.65620356798172","-97.47935736179352","-97.47935736179352","-97.47935736179352","-85.62925376556814","-85.62925376556814","-85.62925376556814","","","","-96.24463188648224","-96.24463188648224","-96.24463188648224","-92.61576895788312","-92.61576895788312","-92.61576895788312"
"80","-93.78537520766258","-93.78537520766258","-93.78537520766258","-80.88235694169998","-80.88235694169998","-80.88235694169998","-95.02522659301758","-95.02522659301758","-95.02522659301758","-80.96071012318134","-80.96071012318134","-80.96071012318134","-95.16201214119792","-95.16201214119792","-95.16201214119792","-78.56308554112911","-78.56308554112911","-78.56308554112911","-91.64629665017128","-91.64629665017128","-91.64629665017128","-88.07555076479912","-88.07555076479912","-88.07555076479912","-96.14306628704071","-96.14306628704071","-96.14306628704071","-90.89154484355822","-90.89154484355822","-90.89154484355822"
"81","-86.27256418205798","-86.27256418205798","-86.27256418205798","-45.41949786245823","-45.41949786245823","-45.41949786245823","-92.89862424135208","-92.89862424135208","-92.89862424135208","-85.5947582423687","-85.5947582423687","-85.5947582423687","-97.86395537853241","-97.86395537853241","-97.86395537853241","-58.051724693737924","-58.051724693737924","-58.051724693737924","-96.20818066596985","-96.20818066596985","-96.20818066596985","-87.11127592623234","-87.11127592623234","-87.11127592623234","-98.87645715475082","-98.87645715475082","-98.87645715475082","-92.57406667619944","-92.57406667619944","-92.57406667619944"
