"Step","dreamerv3/medium/ih_5/room0/run4 - train/score","dreamerv3/medium/ih_5/room0/run4 - train/score__MIN","dreamerv3/medium/ih_5/room0/run4 - train/score__MAX","dreamerv3/medium/ih_5/room0/run3 - train/score","dreamerv3/medium/ih_5/room0/run3 - train/score__MIN","dreamerv3/medium/ih_5/room0/run3 - train/score__MAX","dreamerv3/medium/ih_5/room0/run2 - train/score","dreamerv3/medium/ih_5/room0/run2 - train/score__MIN","dreamerv3/medium/ih_5/room0/run2 - train/score__MAX","dreamerv3/medium/ih_5/room0/run1 - train/score","dreamerv3/medium/ih_5/room0/run1 - train/score__MIN","dreamerv3/medium/ih_5/room0/run1 - train/score__MAX","dreamerv3/medium/ih_5/room0/run0 - train/score","dreamerv3/medium/ih_5/room0/run0 - train/score__MIN","dreamerv3/medium/ih_5/room0/run0 - train/score__MAX","dreamerv3/large/ih_15/room0/run4 - train/score","dreamerv3/large/ih_15/room0/run4 - train/score__MIN","dreamerv3/large/ih_15/room0/run4 - train/score__MAX","dreamerv3/large/ih_15/room0/run3 - train/score","dreamerv3/large/ih_15/room0/run3 - train/score__MIN","dreamerv3/large/ih_15/room0/run3 - train/score__MAX","dreamerv3/large/ih_15/room0/run2 - train/score","dreamerv3/large/ih_15/room0/run2 - train/score__MIN","dreamerv3/large/ih_15/room0/run2 - train/score__MAX","dreamerv3/large/ih_15/room0/run1 - train/score","dreamerv3/large/ih_15/room0/run1 - train/score__MIN","dreamerv3/large/ih_15/room0/run1 - train/score__MAX","dreamerv3/large/ih_15/room0/run0 - train/score","dreamerv3/large/ih_15/room0/run0 - train/score__MIN","dreamerv3/large/ih_15/room0/run0 - train/score__MAX"
"921","59.61527817323804","59.61527817323804","59.61527817323804","46.20646092295647","46.20646092295647","46.20646092295647","55.8462550342083","55.8462550342083","55.8462550342083","-45.63577350229025","-45.63577350229025","-45.63577350229025","36.73845052719116","36.73845052719116","36.73845052719116","79.02349279820919","79.02349279820919","79.02349279820919","59.50931441783905","59.50931441783905","59.50931441783905","59.0176745057106","59.0176745057106","59.0176745057106","75.08301883935928","75.08301883935928","75.08301883935928","79.1184679120779","79.1184679120779","79.1184679120779"
"922","19.24512287095422","19.24512287095422","19.24512287095422","53.26326286792755","53.26326286792755","53.26326286792755","62.70457065105438","62.70457065105438","62.70457065105438","-4.233624184969813","-4.233624184969813","-4.233624184969813","47.36607724428177","47.36607724428177","47.36607724428177","72.626329369843","72.626329369843","72.626329369843","62.114483416080475","62.114483416080475","62.114483416080475","-85.5796505510807","-85.5796505510807","-85.5796505510807","72.02069935202599","72.02069935202599","72.02069935202599","69.63107830658555","69.63107830658555","69.63107830658555"
"923","61.72315642237663","61.72315642237663","61.72315642237663","74.25751224160194","74.25751224160194","74.25751224160194","41.91507236659527","41.91507236659527","41.91507236659527","-82.856758184731","-82.856758184731","-82.856758184731","57.8715936653316","57.8715936653316","57.8715936653316","59.727867603302","59.727867603302","59.727867603302","73.71233084797859","73.71233084797859","73.71233084797859","64.82706341706216","64.82706341706216","64.82706341706216","48.21177885122597","48.21177885122597","48.21177885122597","74.86448851041496","74.86448851041496","74.86448851041496"
"924","55.59746253490448","55.59746253490448","55.59746253490448","54.889610067009926","54.889610067009926","54.889610067009926","65.09852570295334","65.09852570295334","65.09852570295334","42.69900355208665","42.69900355208665","42.69900355208665","17.915614451747388","17.915614451747388","17.915614451747388","51.50104030966759","51.50104030966759","51.50104030966759","53.88094013929367","53.88094013929367","53.88094013929367","-95.61948090791702","-95.61948090791702","-95.61948090791702","44.75960962846875","44.75960962846875","44.75960962846875","75.0842202603817","75.0842202603817","75.0842202603817"
"925","39.00153957307339","39.00153957307339","39.00153957307339","61.543662482872605","61.543662482872605","61.543662482872605","","","","-20.455823563970625","-20.455823563970625","-20.455823563970625","38.17905768885976","38.17905768885976","38.17905768885976","52.122786194086075","52.122786194086075","52.122786194086075","75.6319528222084","75.6319528222084","75.6319528222084","40.49115332448855","40.49115332448855","40.49115332448855","76.79400098323822","76.79400098323822","76.79400098323822","38.80793770123273","38.80793770123273","38.80793770123273"
"926","55.29917080514133","55.29917080514133","55.29917080514133","","","","76.72079718112946","76.72079718112946","76.72079718112946","","","","","","","62.947205513715744","62.947205513715744","62.947205513715744","67.60123428702354","67.60123428702354","67.60123428702354","57.25560423731804","57.25560423731804","57.25560423731804","53.08161509037018","53.08161509037018","53.08161509037018","75.51069205999374","75.51069205999374","75.51069205999374"
"927","","","","63.2152508944273","63.2152508944273","63.2152508944273","51.213647186756134","51.213647186756134","51.213647186756134","17.618325184565037","17.618325184565037","17.618325184565037","-6.682732790708542","-6.682732790708542","-6.682732790708542","","","","","","","","","","","","","","",""
"928","17.27036933787167","17.27036933787167","17.27036933787167","57.95041259750724","57.95041259750724","57.95041259750724","71.77111326158047","71.77111326158047","71.77111326158047","-2.2780200974084437","-2.2780200974084437","-2.2780200974084437","47.540571527555585","47.540571527555585","47.540571527555585","65.0628832578659","65.0628832578659","65.0628832578659","66.5891631692648","66.5891631692648","66.5891631692648","28.921551659703255","28.921551659703255","28.921551659703255","63.60380533337593","63.60380533337593","63.60380533337593","54.156124748289585","54.156124748289585","54.156124748289585"
"929","52.521745566278696","52.521745566278696","52.521745566278696","57.55444188416004","57.55444188416004","57.55444188416004","52.57205861993134","52.57205861993134","52.57205861993134","-28.28499713819474","-28.28499713819474","-28.28499713819474","42.42804741859436","42.42804741859436","42.42804741859436","74.690352876205","74.690352876205","74.690352876205","51.51670982129872","51.51670982129872","51.51670982129872","77.37977569550276","77.37977569550276","77.37977569550276","48.989925011992455","48.989925011992455","48.989925011992455","58.310344005934894","58.310344005934894","58.310344005934894"
"930","47.845348017290235","47.845348017290235","47.845348017290235","70.12535784393549","70.12535784393549","70.12535784393549","","","","-20.620541071053594","-20.620541071053594","-20.620541071053594","48.180905386805534","48.180905386805534","48.180905386805534","61.548510402441025","61.548510402441025","61.548510402441025","51.72650199010968","51.72650199010968","51.72650199010968","71.84737080335617","71.84737080335617","71.84737080335617","70.15946066379547","70.15946066379547","70.15946066379547","-2.4094088678248227","-2.4094088678248227","-2.4094088678248227"
"931","65.26979131996632","65.26979131996632","65.26979131996632","50.58314821496606","50.58314821496606","50.58314821496606","34.14811188727617","34.14811188727617","34.14811188727617","56.617562267929316","56.617562267929316","56.617562267929316","29.26442821510136","29.26442821510136","29.26442821510136","66.01144170761108","66.01144170761108","66.01144170761108","71.3533028960228","71.3533028960228","71.3533028960228","55.98184252157807","55.98184252157807","55.98184252157807","66.76402486860752","66.76402486860752","66.76402486860752","80.69393038377166","80.69393038377166","80.69393038377166"
"932","64.28379961848259","64.28379961848259","64.28379961848259","58.15014458447695","58.15014458447695","58.15014458447695","70.5877521969378","70.5877521969378","70.5877521969378","70.62549674510956","70.62549674510956","70.62549674510956","71.6918231844902","71.6918231844902","71.6918231844902","9.477956548740622","9.477956548740622","9.477956548740622","59.165256321430206","59.165256321430206","59.165256321430206","51.526015408337116","51.526015408337116","51.526015408337116","43.897655142471194","43.897655142471194","43.897655142471194","18.60316037759185","18.60316037759185","18.60316037759185"
"933","64.13032866362482","64.13032866362482","64.13032866362482","54.00527083128691","54.00527083128691","54.00527083128691","55.42340536508709","55.42340536508709","55.42340536508709","65.51849959045649","65.51849959045649","65.51849959045649","73.14699950814247","73.14699950814247","73.14699950814247","72.10271352529526","72.10271352529526","72.10271352529526","51.190234169363976","51.190234169363976","51.190234169363976","-93.87394541501999","-93.87394541501999","-93.87394541501999","44.16167353652418","44.16167353652418","44.16167353652418","64.13441504538059","64.13441504538059","64.13441504538059"
"934","13.812290061847307","13.812290061847307","13.812290061847307","57.755528282374144","57.755528282374144","57.755528282374144","41.81009662151337","41.81009662151337","41.81009662151337","-22.53038316068705","-22.53038316068705","-22.53038316068705","82.15338233113289","82.15338233113289","82.15338233113289","62.90631726384163","62.90631726384163","62.90631726384163","71.34364864230156","71.34364864230156","71.34364864230156","67.99736493825912","67.99736493825912","67.99736493825912","43.31819003820419","43.31819003820419","43.31819003820419","72.42014753073454","72.42014753073454","72.42014753073454"
"935","60.59297031164169","60.59297031164169","60.59297031164169","67.7257459461689","67.7257459461689","67.7257459461689","42.42480109166354","42.42480109166354","42.42480109166354","-12.651903681457043","-12.651903681457043","-12.651903681457043","28.7451116964221","28.7451116964221","28.7451116964221","-91.51226226985455","-91.51226226985455","-91.51226226985455","-89.96384325996041","-89.96384325996041","-89.96384325996041","-88.49838039278984","-88.49838039278984","-88.49838039278984","60.47907760925591","60.47907760925591","60.47907760925591","42.98164983280003","42.98164983280003","42.98164983280003"
"936","63.4515563249588","63.4515563249588","63.4515563249588","63.30039745569229","63.30039745569229","63.30039745569229","53.76521986722946","53.76521986722946","53.76521986722946","68.23268207162619","68.23268207162619","68.23268207162619","58.61840920895338","58.61840920895338","58.61840920895338","76.6943107843399","76.6943107843399","76.6943107843399","69.94360985606909","69.94360985606909","69.94360985606909","55.057467728853226","55.057467728853226","55.057467728853226","77.93195440620184","77.93195440620184","77.93195440620184","76.61115989089012","76.61115989089012","76.61115989089012"
"937","65.76972487336025","65.76972487336025","65.76972487336025","31.987360480241477","31.987360480241477","31.987360480241477","58.33236737642437","58.33236737642437","58.33236737642437","74.56864433735609","74.56864433735609","74.56864433735609","46.114115074276924","46.114115074276924","46.114115074276924","","","","61.95354250073433","61.95354250073433","61.95354250073433","-94.15172296762466","-94.15172296762466","-94.15172296762466","70.18611738085747","70.18611738085747","70.18611738085747","81.1043711900711","81.1043711900711","81.1043711900711"
"938","45.89197114109993","45.89197114109993","45.89197114109993","-12.84782589180395","-12.84782589180395","-12.84782589180395","57.945454333908856","57.945454333908856","57.945454333908856","27.989932258147746","27.989932258147746","27.989932258147746","52.05833585187793","52.05833585187793","52.05833585187793","70.36933514475822","70.36933514475822","70.36933514475822","76.1099212388508","76.1099212388508","76.1099212388508","54.902320235967636","54.902320235967636","54.902320235967636","71.10433126986027","71.10433126986027","71.10433126986027","71.56878963112831","71.56878963112831","71.56878963112831"
"939","58.68720433115959","58.68720433115959","58.68720433115959","38.13137009739876","38.13137009739876","38.13137009739876","74.97398793697357","74.97398793697357","74.97398793697357","6.16084371204488","6.16084371204488","6.16084371204488","36.17127838404849","36.17127838404849","36.17127838404849","26.535945788025856","26.535945788025856","26.535945788025856","71.41414120793343","71.41414120793343","71.41414120793343","-94.73043182492256","-94.73043182492256","-94.73043182492256","61.85141817852855","61.85141817852855","61.85141817852855","74.75011180341244","74.75011180341244","74.75011180341244"
"940","64.54920779913664","64.54920779913664","64.54920779913664","53.488304544240236","53.488304544240236","53.488304544240236","66.86900106072426","66.86900106072426","66.86900106072426","44.61257513705641","44.61257513705641","44.61257513705641","52.41261483728886","52.41261483728886","52.41261483728886","69.04236230254173","69.04236230254173","69.04236230254173","","","","79.12380996346474","79.12380996346474","79.12380996346474","69.39190450310707","69.39190450310707","69.39190450310707","78.2115161716938","78.2115161716938","78.2115161716938"
"941","25.761475632549264","25.761475632549264","25.761475632549264","70.19338472187519","70.19338472187519","70.19338472187519","57.565010979771614","57.565010979771614","57.565010979771614","67.68535020947456","67.68535020947456","67.68535020947456","68.72052526473999","68.72052526473999","68.72052526473999","72.35884746909142","72.35884746909142","72.35884746909142","21.48092050291598","21.48092050291598","21.48092050291598","78.84145933017135","78.84145933017135","78.84145933017135","48.60785098746419","48.60785098746419","48.60785098746419","81.39464826579206","81.39464826579206","81.39464826579206"
"942","53.34718967694789","53.34718967694789","53.34718967694789","76.96133685112","76.96133685112","76.96133685112","62.91857308149338","62.91857308149338","62.91857308149338","48.11173168569803","48.11173168569803","48.11173168569803","67.48853458464146","67.48853458464146","67.48853458464146","68.74505994841456","68.74505994841456","68.74505994841456","69.90291577577591","69.90291577577591","69.90291577577591","65.14094778895378","65.14094778895378","65.14094778895378","67.8295365869999","67.8295365869999","67.8295365869999","82.46631959080696","82.46631959080696","82.46631959080696"
"943","70.29056523740292","70.29056523740292","70.29056523740292","60.89111837185919","60.89111837185919","60.89111837185919","68.11046475172043","68.11046475172043","68.11046475172043","12.746619384735823","12.746619384735823","12.746619384735823","12.68409364670515","12.68409364670515","12.68409364670515","63.565806835889816","63.565806835889816","63.565806835889816","75.22621816396713","75.22621816396713","75.22621816396713","65.27020153403282","65.27020153403282","65.27020153403282","60.50764289498329","60.50764289498329","60.50764289498329","31.552042931318283","31.552042931318283","31.552042931318283"
