"Step","dreamerv3/medium/ih_15/room1/run4 - train/score","dreamerv3/medium/ih_15/room1/run4 - train/score__MIN","dreamerv3/medium/ih_15/room1/run4 - train/score__MAX","dreamerv3/medium/ih_15/room1/run3 - train/score","dreamerv3/medium/ih_15/room1/run3 - train/score__MIN","dreamerv3/medium/ih_15/room1/run3 - train/score__MAX","dreamerv3/medium/ih_15/room1/run2 - train/score","dreamerv3/medium/ih_15/room1/run2 - train/score__MIN","dreamerv3/medium/ih_15/room1/run2 - train/score__MAX","dreamerv3/medium/ih_15/room1/run1 - train/score","dreamerv3/medium/ih_15/room1/run1 - train/score__MIN","dreamerv3/medium/ih_15/room1/run1 - train/score__MAX","dreamerv3/medium/ih_15/room1/run0 - train/score","dreamerv3/medium/ih_15/room1/run0 - train/score__MIN","dreamerv3/medium/ih_15/room1/run0 - train/score__MAX","dreamerv3/medium/ih_25/room0/run4 - train/score","dreamerv3/medium/ih_25/room0/run4 - train/score__MIN","dreamerv3/medium/ih_25/room0/run4 - train/score__MAX","dreamerv3/medium/ih_25/room0/run3 - train/score","dreamerv3/medium/ih_25/room0/run3 - train/score__MIN","dreamerv3/medium/ih_25/room0/run3 - train/score__MAX","dreamerv3/medium/ih_25/room0/run2 - train/score","dreamerv3/medium/ih_25/room0/run2 - train/score__MIN","dreamerv3/medium/ih_25/room0/run2 - train/score__MAX","dreamerv3/medium/ih_25/room0/run1 - train/score","dreamerv3/medium/ih_25/room0/run1 - train/score__MIN","dreamerv3/medium/ih_25/room0/run1 - train/score__MAX","dreamerv3/medium/ih_25/room0/run0 - train/score","dreamerv3/medium/ih_25/room0/run0 - train/score__MIN","dreamerv3/medium/ih_25/room0/run0 - train/score__MAX"
"948","19.713200880214572","19.713200880214572","19.713200880214572","34.31987989321351","34.31987989321351","34.31987989321351","52.69033620040864","52.69033620040864","52.69033620040864","76.49360912293196","76.49360912293196","76.49360912293196","65.32519575953484","65.32519575953484","65.32519575953484","55.56627266854048","55.56627266854048","55.56627266854048","61.67693868279457","61.67693868279457","61.67693868279457","40.91104453802109","40.91104453802109","40.91104453802109","45.09212475642562","45.09212475642562","45.09212475642562","-45.40090820193291","-45.40090820193291","-45.40090820193291"
"949","28.608316745609045","28.608316745609045","28.608316745609045","59.968063950538635","59.968063950538635","59.968063950538635","57.11131803691387","57.11131803691387","57.11131803691387","77.74658818542957","77.74658818542957","77.74658818542957","-20.78665065765381","-20.78665065765381","-20.78665065765381","69.90164508670568","69.90164508670568","69.90164508670568","83.2095896601677","83.2095896601677","83.2095896601677","24.346273094415665","24.346273094415665","24.346273094415665","64.54228596389294","64.54228596389294","64.54228596389294","31.211225025355816","31.211225025355816","31.211225025355816"
"950","75.87103122472763","75.87103122472763","75.87103122472763","68.93365523964167","68.93365523964167","68.93365523964167","41.70146634429693","41.70146634429693","41.70146634429693","73.95342862606049","73.95342862606049","73.95342862606049","59.229702692478895","59.229702692478895","59.229702692478895","","","","52.46447962522507","52.46447962522507","52.46447962522507","36.70154262334108","36.70154262334108","36.70154262334108","62.851591020822525","62.851591020822525","62.851591020822525","61.29843482747674","61.29843482747674","61.29843482747674"
"951","74.03777161240578","74.03777161240578","74.03777161240578","57.57047610729933","57.57047610729933","57.57047610729933","61.08523175120354","61.08523175120354","61.08523175120354","66.45374149084091","66.45374149084091","66.45374149084091","67.35332936048508","67.35332936048508","67.35332936048508","82.7431874871254","82.7431874871254","82.7431874871254","56.318015202879906","56.318015202879906","56.318015202879906","67.98339199461043","67.98339199461043","67.98339199461043","44.61580371437594","44.61580371437594","44.61580371437594","40.70249281823635","40.70249281823635","40.70249281823635"
"952","31.86716429889202","31.86716429889202","31.86716429889202","43.244527861475945","43.244527861475945","43.244527861475945","52.92828977108002","52.92828977108002","52.92828977108002","82.9856872856617","82.9856872856617","82.9856872856617","69.8744141459465","69.8744141459465","69.8744141459465","47.39299401640892","47.39299401640892","47.39299401640892","74.62194569408894","74.62194569408894","74.62194569408894","69.99779534339905","69.99779534339905","69.99779534339905","73.25985702872276","73.25985702872276","73.25985702872276","41.77558919787407","41.77558919787407","41.77558919787407"
"953","-44.23661598563194","-44.23661598563194","-44.23661598563194","66.26756456121802","66.26756456121802","66.26756456121802","57.52338649332523","57.52338649332523","57.52338649332523","78.63907024264336","78.63907024264336","78.63907024264336","50.978496968746185","50.978496968746185","50.978496968746185","26.30089133605361","26.30089133605361","26.30089133605361","63.373733423650265","63.373733423650265","63.373733423650265","69.43846654891968","69.43846654891968","69.43846654891968","70.45303037017584","70.45303037017584","70.45303037017584","38.149008601903915","38.149008601903915","38.149008601903915"
"954","62.16317776590586","62.16317776590586","62.16317776590586","70.17056330107152","70.17056330107152","70.17056330107152","84.9426054507494","84.9426054507494","84.9426054507494","58.92168217897415","58.92168217897415","58.92168217897415","18.946418126113713","18.946418126113713","18.946418126113713","61.994731456041336","61.994731456041336","61.994731456041336","56.683403328061104","56.683403328061104","56.683403328061104","43.7494942843914","43.7494942843914","43.7494942843914","47.82801365852356","47.82801365852356","47.82801365852356","46.908504381775856","46.908504381775856","46.908504381775856"
"955","57.695067897439","57.695067897439","57.695067897439","-82.59968551248312","-82.59968551248312","-82.59968551248312","70.10693073272705","70.10693073272705","70.10693073272705","67.89734181761742","67.89734181761742","67.89734181761742","","","","-3.4067792269052006","-3.4067792269052006","-3.4067792269052006","17.799335561692715","17.799335561692715","17.799335561692715","67.70510157942772","67.70510157942772","67.70510157942772","52.29301460087299","52.29301460087299","52.29301460087299","76.62736886739731","76.62736886739731","76.62736886739731"
"956","69.34144704788923","69.34144704788923","69.34144704788923","76.49139134585857","76.49139134585857","76.49139134585857","68.01124564558268","68.01124564558268","68.01124564558268","68.7454183101654","68.7454183101654","68.7454183101654","72.65238415822387","72.65238415822387","72.65238415822387","-88.4815721437335","-88.4815721437335","-88.4815721437335","49.03513953834772","49.03513953834772","49.03513953834772","29.155119940638542","29.155119940638542","29.155119940638542","49.33977794088423","49.33977794088423","49.33977794088423","72.62080754339695","72.62080754339695","72.62080754339695"
"957","74.6491377055645","74.6491377055645","74.6491377055645","52.83954896777868","52.83954896777868","52.83954896777868","60.34790040180087","60.34790040180087","60.34790040180087","67.2608653306961","67.2608653306961","67.2608653306961","54.66079767048359","54.66079767048359","54.66079767048359","72.42569300532341","72.42569300532341","72.42569300532341","68.0580508671701","68.0580508671701","68.0580508671701","60.992603711783886","60.992603711783886","60.992603711783886","77.58015730977058","77.58015730977058","77.58015730977058","55.95743065699935","55.95743065699935","55.95743065699935"
"958","63.260230258107185","63.260230258107185","63.260230258107185","64.68549221754074","64.68549221754074","64.68549221754074","66.9944162890315","66.9944162890315","66.9944162890315","55.47138191014528","55.47138191014528","55.47138191014528","63.29184852167964","63.29184852167964","63.29184852167964","60.87508089095354","60.87508089095354","60.87508089095354","54.20285193622112","54.20285193622112","54.20285193622112","60.22171011567116","60.22171011567116","60.22171011567116","62.317256113514304","62.317256113514304","62.317256113514304","75.16229072213173","75.16229072213173","75.16229072213173"
"959","80.54580266773701","80.54580266773701","80.54580266773701","78.73253457248211","78.73253457248211","78.73253457248211","48.00407237838954","48.00407237838954","48.00407237838954","70.4374982714653","70.4374982714653","70.4374982714653","69.01286459667608","69.01286459667608","69.01286459667608","64.88675910234451","64.88675910234451","64.88675910234451","-94.55333772301674","-94.55333772301674","-94.55333772301674","59.01303094998002","59.01303094998002","59.01303094998002","43.56254385411739","43.56254385411739","43.56254385411739","53.40651220083237","53.40651220083237","53.40651220083237"
"960","62.15048065781593","62.15048065781593","62.15048065781593","20.7452813051641","20.7452813051641","20.7452813051641","","","","62.590043023228645","62.590043023228645","62.590043023228645","50.666688337922096","50.666688337922096","50.666688337922096","40.61061003804207","40.61061003804207","40.61061003804207","59.040391102433205","59.040391102433205","59.040391102433205","79.8716270327568","79.8716270327568","79.8716270327568","70.86376988887787","70.86376988887787","70.86376988887787","55.441500805318356","55.441500805318356","55.441500805318356"
"961","62.64179153740406","62.64179153740406","62.64179153740406","79.89154401421547","79.89154401421547","79.89154401421547","68.13069725036621","68.13069725036621","68.13069725036621","70.18764263391495","70.18764263391495","70.18764263391495","69.1748154014349","69.1748154014349","69.1748154014349","83.77155666053295","83.77155666053295","83.77155666053295","45.28888353705406","45.28888353705406","45.28888353705406","64.86419805884361","64.86419805884361","64.86419805884361","53.78010913729668","53.78010913729668","53.78010913729668","63.16643061488867","63.16643061488867","63.16643061488867"
"962","69.05897937715054","69.05897937715054","69.05897937715054","54.032694515772164","54.032694515772164","54.032694515772164","70.50689396820962","70.50689396820962","70.50689396820962","-7.996358627453446","-7.996358627453446","-7.996358627453446","67.39618809521198","67.39618809521198","67.39618809521198","73.61846364755183","73.61846364755183","73.61846364755183","47.331369791179895","47.331369791179895","47.331369791179895","71.78349244687706","71.78349244687706","71.78349244687706","47.91266208514571","47.91266208514571","47.91266208514571","-65.21038246527314","-65.21038246527314","-65.21038246527314"
"963","62.891187995672226","62.891187995672226","62.891187995672226","67.34856909513474","67.34856909513474","67.34856909513474","74.87261973321438","74.87261973321438","74.87261973321438","51.93357381504029","51.93357381504029","51.93357381504029","76.02610662952065","76.02610662952065","76.02610662952065","64.7350734397769","64.7350734397769","64.7350734397769","29.56464402016718","29.56464402016718","29.56464402016718","66.85680204629898","66.85680204629898","66.85680204629898","","","","45.469376757740974","45.469376757740974","45.469376757740974"
"964","52.15122323669493","52.15122323669493","52.15122323669493","78.31249544024467","78.31249544024467","78.31249544024467","65.38675481081009","65.38675481081009","65.38675481081009","72.82992875576019","72.82992875576019","72.82992875576019","55.13858436048031","55.13858436048031","55.13858436048031","54.267002910375595","54.267002910375595","54.267002910375595","59.203265607357025","59.203265607357025","59.203265607357025","73.95032292604446","73.95032292604446","73.95032292604446","51.69036801159382","51.69036801159382","51.69036801159382","64.63709511701018","64.63709511701018","64.63709511701018"
"965","43.61943727731705","43.61943727731705","43.61943727731705","72.11136102676392","72.11136102676392","72.11136102676392","56.88825936615467","56.88825936615467","56.88825936615467","67.3193856710568","67.3193856710568","67.3193856710568","63.29687321186066","63.29687321186066","63.29687321186066","68.05641749501228","68.05641749501228","68.05641749501228","59.66359277814627","59.66359277814627","59.66359277814627","-88.61127236485481","-88.61127236485481","-88.61127236485481","0.8834914490580559","0.8834914490580559","0.8834914490580559","-27.491233445703983","-27.491233445703983","-27.491233445703983"
"966","76.91667488217354","76.91667488217354","76.91667488217354","68.41643400490284","68.41643400490284","68.41643400490284","72.6456752717495","72.6456752717495","72.6456752717495","71.62855532765388","71.62855532765388","71.62855532765388","75.93664887547493","75.93664887547493","75.93664887547493","54.80891788005829","54.80891788005829","54.80891788005829","64.24915130011505","64.24915130011505","64.24915130011505","23.806216571014374","23.806216571014374","23.806216571014374","69.9853726811707","69.9853726811707","69.9853726811707","9.125587061047554","9.125587061047554","9.125587061047554"
"967","77.40318614244461","77.40318614244461","77.40318614244461","65.72022339515388","65.72022339515388","65.72022339515388","51.04872825369239","51.04872825369239","51.04872825369239","-50.671750754117966","-50.671750754117966","-50.671750754117966","70.43655727431178","70.43655727431178","70.43655727431178","-79.13643464073539","-79.13643464073539","-79.13643464073539","53.434805035591125","53.434805035591125","53.434805035591125","-91.85449635237455","-91.85449635237455","-91.85449635237455","57.96481160260737","57.96481160260737","57.96481160260737","64.6880818803329","64.6880818803329","64.6880818803329"
"968","64.62787112593651","64.62787112593651","64.62787112593651","77.04641446471214","77.04641446471214","77.04641446471214","46.825094438157976","46.825094438157976","46.825094438157976","71.05033451644704","71.05033451644704","71.05033451644704","64.06904864311218","64.06904864311218","64.06904864311218","74.47495645284653","74.47495645284653","74.47495645284653","56.42095085978508","56.42095085978508","56.42095085978508","77.36215296387672","77.36215296387672","77.36215296387672","69.01697644498199","69.01697644498199","69.01697644498199","57.715540647506714","57.715540647506714","57.715540647506714"
"969","66.00276952981949","66.00276952981949","66.00276952981949","73.35460378974676","73.35460378974676","73.35460378974676","24.288675623945892","24.288675623945892","24.288675623945892","67.14219534397125","67.14219534397125","67.14219534397125","60.2213246896863","60.2213246896863","60.2213246896863","76.22021597623825","76.22021597623825","76.22021597623825","45.31673797406256","45.31673797406256","45.31673797406256","55.125396240502596","55.125396240502596","55.125396240502596","75.83922111988068","75.83922111988068","75.83922111988068","56.61441693082452","56.61441693082452","56.61441693082452"
"970","48.94495941698551","48.94495941698551","48.94495941698551","75.74040921777487","75.74040921777487","75.74040921777487","69.10276347398758","69.10276347398758","69.10276347398758","50.85667004622519","50.85667004622519","50.85667004622519","68.92771348636597","68.92771348636597","68.92771348636597","77.05279837921262","77.05279837921262","77.05279837921262","69.1303091570735","69.1303091570735","69.1303091570735","33.41701030731201","33.41701030731201","33.41701030731201","67.38723597116768","67.38723597116768","67.38723597116768","59.49611583352089","59.49611583352089","59.49611583352089"
"971","73.81339222192764","73.81339222192764","73.81339222192764","70.26192569732666","70.26192569732666","70.26192569732666","49.29361715912819","49.29361715912819","49.29361715912819","66.2468243688345","66.2468243688345","66.2468243688345","14.824971411377192","14.824971411377192","14.824971411377192","53.72202196717262","53.72202196717262","53.72202196717262","63.571170995011926","63.571170995011926","63.571170995011926","56.17851985245943","56.17851985245943","56.17851985245943","43.69326887320494","43.69326887320494","43.69326887320494","74.33119477331638","74.33119477331638","74.33119477331638"
"972","72.30122278630733","72.30122278630733","72.30122278630733","69.05607289075851","69.05607289075851","69.05607289075851","79.75991231203079","79.75991231203079","79.75991231203079","68.27983568515629","68.27983568515629","68.27983568515629","71.93418776988983","71.93418776988983","71.93418776988983","75.32777610421181","75.32777610421181","75.32777610421181","48.303554743528366","48.303554743528366","48.303554743528366","55.778878062963486","55.778878062963486","55.778878062963486","72.24166560173035","72.24166560173035","72.24166560173035","","",""
"973","68.28069965541363","68.28069965541363","68.28069965541363","74.80006980895996","74.80006980895996","74.80006980895996","81.2254586815834","81.2254586815834","81.2254586815834","72.02478990098462","72.02478990098462","72.02478990098462","67.32816338539124","67.32816338539124","67.32816338539124","44.98698228597641","44.98698228597641","44.98698228597641","63.07346943765879","63.07346943765879","63.07346943765879","20.699388519627973","20.699388519627973","20.699388519627973","31.054814249277115","31.054814249277115","31.054814249277115","56.525281980633736","56.525281980633736","56.525281980633736"
"974","64.86848929524422","64.86848929524422","64.86848929524422","79.3147399276495","79.3147399276495","79.3147399276495","64.9061217457056","64.9061217457056","64.9061217457056","71.99753445386887","71.99753445386887","71.99753445386887","74.31951739639044","74.31951739639044","74.31951739639044","79.14295986294746","79.14295986294746","79.14295986294746","68.81338703259826","68.81338703259826","68.81338703259826","21.624130241572857","21.624130241572857","21.624130241572857","58.00729548931122","58.00729548931122","58.00729548931122","60.85179289802909","60.85179289802909","60.85179289802909"
"975","1.1143936580047011","1.1143936580047011","1.1143936580047011","76.15961176156998","76.15961176156998","76.15961176156998","64.02210873365402","64.02210873365402","64.02210873365402","66.90733879059553","66.90733879059553","66.90733879059553","62.70052355527878","62.70052355527878","62.70052355527878","59.44294586032629","59.44294586032629","59.44294586032629","-89.29861208796501","-89.29861208796501","-89.29861208796501","59.589894423261285","59.589894423261285","59.589894423261285","73.11488318443298","73.11488318443298","73.11488318443298","50.8629344701767","50.8629344701767","50.8629344701767"
"976","47.45193128567189","47.45193128567189","47.45193128567189","72.29940141364932","72.29940141364932","72.29940141364932","70.95859885960817","70.95859885960817","70.95859885960817","7.419486114264146","7.419486114264146","7.419486114264146","67.78631299734116","67.78631299734116","67.78631299734116","62.51750113070011","62.51750113070011","62.51750113070011","53.38456770777702","53.38456770777702","53.38456770777702","-15.339390696026385","-15.339390696026385","-15.339390696026385","81.29699430172332","81.29699430172332","81.29699430172332","55.77002416551113","55.77002416551113","55.77002416551113"
"977","67.92247071862221","67.92247071862221","67.92247071862221","","","","75.288236156106","75.288236156106","75.288236156106","","","","62.9171424806118","62.9171424806118","62.9171424806118","79.42104025557637","79.42104025557637","79.42104025557637","47.98669708799571","47.98669708799571","47.98669708799571","31.130442726192996","31.130442726192996","31.130442726192996","76.20141039788723","76.20141039788723","76.20141039788723","50.615089774131775","50.615089774131775","50.615089774131775"
"978","","","","75.64509797096252","75.64509797096252","75.64509797096252","","","","63.651545751839876","63.651545751839876","63.651545751839876","","","","","","","","","","","","","","","","60.03492520749569","60.03492520749569","60.03492520749569"
"979","61.44602715596557","61.44602715596557","61.44602715596557","67.53191063553095","67.53191063553095","67.53191063553095","58.80363184213638","58.80363184213638","58.80363184213638","59.5695184469223","59.5695184469223","59.5695184469223","36.51269382238388","36.51269382238388","36.51269382238388","40.73138486221433","40.73138486221433","40.73138486221433","57.337245523929596","57.337245523929596","57.337245523929596","27.854444406926632","27.854444406926632","27.854444406926632","69.35226759314537","69.35226759314537","69.35226759314537","","",""
"980","47.205568969249725","47.205568969249725","47.205568969249725","44.14227039925754","44.14227039925754","44.14227039925754","59.335060238838196","59.335060238838196","59.335060238838196","77.80182437598705","77.80182437598705","77.80182437598705","-4.809601819142699","-4.809601819142699","-4.809601819142699","33.59915890917182","33.59915890917182","33.59915890917182","43.66417747735977","43.66417747735977","43.66417747735977","-15.86931174620986","-15.86931174620986","-15.86931174620986","69.3390443623066","69.3390443623066","69.3390443623066","61.186909303069115","61.186909303069115","61.186909303069115"
"981","75.42867701128125","75.42867701128125","75.42867701128125","27.806559160351753","27.806559160351753","27.806559160351753","46.35234079766087","46.35234079766087","46.35234079766087","63.06451380252838","63.06451380252838","63.06451380252838","58.756756067276","58.756756067276","58.756756067276","30.9941186606884","30.9941186606884","30.9941186606884","-84.52626737952232","-84.52626737952232","-84.52626737952232","26.689717173576355","26.689717173576355","26.689717173576355","44.816514290869236","44.816514290869236","44.816514290869236","63.88526339828968","63.88526339828968","63.88526339828968"
"982","74.62511920928955","74.62511920928955","74.62511920928955","73.41436183452606","73.41436183452606","73.41436183452606","-92.32243344187737","-92.32243344187737","-92.32243344187737","40.46895304694772","40.46895304694772","40.46895304694772","80.59330335259438","80.59330335259438","80.59330335259438","65.89111733436584","65.89111733436584","65.89111733436584","","","","54.3151660785079","54.3151660785079","54.3151660785079","40.17333094775677","40.17333094775677","40.17333094775677","29.050646603107452","29.050646603107452","29.050646603107452"
"983","76.09605690836906","76.09605690836906","76.09605690836906","56.569798201322556","56.569798201322556","56.569798201322556","36.05553265102208","36.05553265102208","36.05553265102208","41.76707489788532","41.76707489788532","41.76707489788532","73.84556611813605","73.84556611813605","73.84556611813605","56.890738010406494","56.890738010406494","56.890738010406494","51.85334470868111","51.85334470868111","51.85334470868111","58.67993162095081","58.67993162095081","58.67993162095081","75.33156108856201","75.33156108856201","75.33156108856201","64.53840428218246","64.53840428218246","64.53840428218246"
"984","61.26486259698868","61.26486259698868","61.26486259698868","72.70157512277365","72.70157512277365","72.70157512277365","58.326976001262665","58.326976001262665","58.326976001262665","52.379240185022354","52.379240185022354","52.379240185022354","56.77728188037872","56.77728188037872","56.77728188037872","72.06019159406424","72.06019159406424","72.06019159406424","41.16719299554825","41.16719299554825","41.16719299554825","68.83382844924927","68.83382844924927","68.83382844924927","16.918437813408673","16.918437813408673","16.918437813408673","70.8928534090519","70.8928534090519","70.8928534090519"
"985","72.07455108314753","72.07455108314753","72.07455108314753","76.29603397846222","76.29603397846222","76.29603397846222","71.21812286973","71.21812286973","71.21812286973","62.48871177434921","62.48871177434921","62.48871177434921","69.05730786919594","69.05730786919594","69.05730786919594","81.96389520168304","81.96389520168304","81.96389520168304","54.76490291953087","54.76490291953087","54.76490291953087","60.00508946925402","60.00508946925402","60.00508946925402","56.78982726484537","56.78982726484537","56.78982726484537","73.53350245952606","73.53350245952606","73.53350245952606"
"986","64.25442346930504","64.25442346930504","64.25442346930504","18.51488806307316","18.51488806307316","18.51488806307316","53.32564249634743","53.32564249634743","53.32564249634743","62.00428205728531","62.00428205728531","62.00428205728531","69.10729512944818","69.10729512944818","69.10729512944818","40.83043771982193","40.83043771982193","40.83043771982193","71.90692131966352","71.90692131966352","71.90692131966352","60.44781840965152","60.44781840965152","60.44781840965152","52.95283991470933","52.95283991470933","52.95283991470933","58.21764886379242","58.21764886379242","58.21764886379242"
"987","52.219294130802155","52.219294130802155","52.219294130802155","54.486915588378906","54.486915588378906","54.486915588378906","63.12715902924538","63.12715902924538","63.12715902924538","57.64443501830101","57.64443501830101","57.64443501830101","61.74972239509225","61.74972239509225","61.74972239509225","38.502302423119545","38.502302423119545","38.502302423119545","57.539236918091774","57.539236918091774","57.539236918091774","30.71177437156439","30.71177437156439","30.71177437156439","65.89945423230529","65.89945423230529","65.89945423230529","59.43475520610809","59.43475520610809","59.43475520610809"
"988","67.60945773124695","67.60945773124695","67.60945773124695","","","","62.660559713840485","62.660559713840485","62.660559713840485","75.90057722479105","75.90057722479105","75.90057722479105","75.59076645970345","75.59076645970345","75.59076645970345","49.385217105038464","49.385217105038464","49.385217105038464","48.13443383574486","48.13443383574486","48.13443383574486","64.88428616523743","64.88428616523743","64.88428616523743","76.39184763282537","76.39184763282537","76.39184763282537","58.87166319787502","58.87166319787502","58.87166319787502"
"989","-36.15600772574544","-36.15600772574544","-36.15600772574544","61.453503519296646","61.453503519296646","61.453503519296646","68.97122647613287","68.97122647613287","68.97122647613287","","","","68.27588167507201","68.27588167507201","68.27588167507201","55.1592863202095","55.1592863202095","55.1592863202095","69.22309577465057","69.22309577465057","69.22309577465057","70.41442010179162","70.41442010179162","70.41442010179162","54.66141939908266","54.66141939908266","54.66141939908266","48.59436732530594","48.59436732530594","48.59436732530594"
"990","74.21840739250183","74.21840739250183","74.21840739250183","63.180448934435844","63.180448934435844","63.180448934435844","64.7270145714283","64.7270145714283","64.7270145714283","74.4196158349514","74.4196158349514","74.4196158349514","78.28321123681962","78.28321123681962","78.28321123681962","80.86844463646412","80.86844463646412","80.86844463646412","68.79255712032318","68.79255712032318","68.79255712032318","34.432028234004974","34.432028234004974","34.432028234004974","57.53049826994538","57.53049826994538","57.53049826994538","66.37235210835934","66.37235210835934","66.37235210835934"
"991","57.09584338404238","57.09584338404238","57.09584338404238","74.8909443616867","74.8909443616867","74.8909443616867","60.03841254115105","60.03841254115105","60.03841254115105","61.45195913873613","61.45195913873613","61.45195913873613","68.5830439478159","68.5830439478159","68.5830439478159","55.60272824019194","55.60272824019194","55.60272824019194","51.44035717844963","51.44035717844963","51.44035717844963","16.0828989893198","16.0828989893198","16.0828989893198","69.29930937290192","69.29930937290192","69.29930937290192","53.31021920777857","53.31021920777857","53.31021920777857"
"992","59.35691688768566","59.35691688768566","59.35691688768566","66.66196247935295","66.66196247935295","66.66196247935295","82.76248269155622","82.76248269155622","82.76248269155622","71.3752256333828","71.3752256333828","71.3752256333828","60.4834332279861","60.4834332279861","60.4834332279861","74.3366086781025","74.3366086781025","74.3366086781025","-51.44265153259039","-51.44265153259039","-51.44265153259039","39.75173001224175","39.75173001224175","39.75173001224175","44.442810049280524","44.442810049280524","44.442810049280524","58.650515258312225","58.650515258312225","58.650515258312225"
"993","72.89968860149384","72.89968860149384","72.89968860149384","51.596113324165344","51.596113324165344","51.596113324165344","66.04572951234877","66.04572951234877","66.04572951234877","68.34172856807709","68.34172856807709","68.34172856807709","67.53818085044622","67.53818085044622","67.53818085044622","19.117066904902458","19.117066904902458","19.117066904902458","68.2388911023736","68.2388911023736","68.2388911023736","53.04626999050379","53.04626999050379","53.04626999050379","72.61611879244447","72.61611879244447","72.61611879244447","52.25610014796257","52.25610014796257","52.25610014796257"
"994","36.73477181792259","36.73477181792259","36.73477181792259","81.81050430983305","81.81050430983305","81.81050430983305","72.88560303300619","72.88560303300619","72.88560303300619","63.95384034514427","63.95384034514427","63.95384034514427","80.27887807041407","80.27887807041407","80.27887807041407","56.360712096095085","56.360712096095085","56.360712096095085","61.45351427793503","61.45351427793503","61.45351427793503","64.55191692709923","64.55191692709923","64.55191692709923","-70.05693738907576","-70.05693738907576","-70.05693738907576","63.79795804619789","63.79795804619789","63.79795804619789"
"995","75.50258935242891","75.50258935242891","75.50258935242891","49.80170240998268","49.80170240998268","49.80170240998268","75.60545250400901","75.60545250400901","75.60545250400901","61.925225883722305","61.925225883722305","61.925225883722305","31.827695317566395","31.827695317566395","31.827695317566395","32.49584977328777","32.49584977328777","32.49584977328777","47.7201012596488","47.7201012596488","47.7201012596488","76.42010563611984","76.42010563611984","76.42010563611984","51.74728836864233","51.74728836864233","51.74728836864233","70.54294787347317","70.54294787347317","70.54294787347317"
"996","65.24935914576054","65.24935914576054","65.24935914576054","67.47285079956055","67.47285079956055","67.47285079956055","-33.64494717121124","-33.64494717121124","-33.64494717121124","-51.76318536652252","-51.76318536652252","-51.76318536652252","65.97397074848413","65.97397074848413","65.97397074848413","58.221948370337486","58.221948370337486","58.221948370337486","45.408117363229394","45.408117363229394","45.408117363229394","26.02934342622757","26.02934342622757","26.02934342622757","51.194314539432526","51.194314539432526","51.194314539432526","71.32576736807823","71.32576736807823","71.32576736807823"
"997","24.53129397891462","24.53129397891462","24.53129397891462","56.037075847387314","56.037075847387314","56.037075847387314","34.49056615307927","34.49056615307927","34.49056615307927","71.07550784945488","71.07550784945488","71.07550784945488","74.62079185247421","74.62079185247421","74.62079185247421","38.550918247085065","38.550918247085065","38.550918247085065","47.69662440568209","47.69662440568209","47.69662440568209","45.13418786227703","45.13418786227703","45.13418786227703","31.84673322411254","31.84673322411254","31.84673322411254","59.661281764507294","59.661281764507294","59.661281764507294"
"998","56.262968223541975","56.262968223541975","56.262968223541975","70.90200231969357","70.90200231969357","70.90200231969357","77.12909058993682","77.12909058993682","77.12909058993682","68.77559325098991","68.77559325098991","68.77559325098991","65.00143353641033","65.00143353641033","65.00143353641033","73.7707206606865","73.7707206606865","73.7707206606865","58.03679648041725","58.03679648041725","58.03679648041725","77.6110612154007","77.6110612154007","77.6110612154007","52.465426571667194","52.465426571667194","52.465426571667194","71.9792964477092","71.9792964477092","71.9792964477092"
"999","74.5727334022522","74.5727334022522","74.5727334022522","62.10818216949701","62.10818216949701","62.10818216949701","71.85059982538223","71.85059982538223","71.85059982538223","58.07530798763037","58.07530798763037","58.07530798763037","60.850450806319714","60.850450806319714","60.850450806319714","17.08692592382431","17.08692592382431","17.08692592382431","60.82578041777015","60.82578041777015","60.82578041777015","50.443082213401794","50.443082213401794","50.443082213401794","66.15840077400208","66.15840077400208","66.15840077400208","66.13661035895348","66.13661035895348","66.13661035895348"
"1000","60.72798451036215","60.72798451036215","60.72798451036215","77.7569229900837","77.7569229900837","77.7569229900837","44.94930450990796","44.94930450990796","44.94930450990796","51.199625700712204","51.199625700712204","51.199625700712204","57.8454597145319","57.8454597145319","57.8454597145319","65.52750101685524","65.52750101685524","65.52750101685524","48.69469591975212","48.69469591975212","48.69469591975212","4.275608776137233","4.275608776137233","4.275608776137233","42.33868184685707","42.33868184685707","42.33868184685707","46.31526140868664","46.31526140868664","46.31526140868664"
"1001","40.49835363030434","40.49835363030434","40.49835363030434","54.893066361546516","54.893066361546516","54.893066361546516","59.4477748349309","59.4477748349309","59.4477748349309","83.42683234810829","83.42683234810829","83.42683234810829","65.06853169202805","65.06853169202805","65.06853169202805","49.40144760906696","49.40144760906696","49.40144760906696","73.83791468292475","73.83791468292475","73.83791468292475","71.3407142185606","71.3407142185606","71.3407142185606","71.86829596757889","71.86829596757889","71.86829596757889","73.20108979940414","73.20108979940414","73.20108979940414"
"1002","79.28618886321783","79.28618886321783","79.28618886321783","67.68046775832772","67.68046775832772","67.68046775832772","60.44658599793911","60.44658599793911","60.44658599793911","72.89921973645687","72.89921973645687","72.89921973645687","39.527020901441574","39.527020901441574","39.527020901441574","70.10788367688656","70.10788367688656","70.10788367688656","42.80814424902201","42.80814424902201","42.80814424902201","75.07411897182465","75.07411897182465","75.07411897182465","44.02885191142559","44.02885191142559","44.02885191142559","11.516099766740808","11.516099766740808","11.516099766740808"
