"Step","sac/run4 - train/score","sac/run4 - train/score__MIN","sac/run4 - train/score__MAX","sac/run3 - train/score","sac/run3 - train/score__MIN","sac/run3 - train/score__MAX","sac/run2 - train/score","sac/run2 - train/score__MIN","sac/run2 - train/score__MAX","sac/run1 - train/score","sac/run1 - train/score__MIN","sac/run1 - train/score__MAX","sac/run0 - train/score","sac/run0 - train/score__MIN","sac/run0 - train/score__MAX"
"101","-76.6942838631634","-76.6942838631634","-76.6942838631634","33.652076043634125","33.652076043634125","33.652076043634125","-79.02812056560559","-79.02812056560559","-79.02812056560559","-60.20171036742404","-60.20171036742404","-60.20171036742404","38.47171850322585","38.47171850322585","38.47171850322585"
"102","-42.86203283753465","-42.86203283753465","-42.86203283753465","-14.541246619930806","-14.541246619930806","-14.541246619930806","-47.54631670492295","-47.54631670492295","-47.54631670492295","-57.30992067583137","-57.30992067583137","-57.30992067583137","-52.22621399218698","-52.22621399218698","-52.22621399218698"
"103","-39.094903327294475","-39.094903327294475","-39.094903327294475","-68.3940661455673","-68.3940661455673","-68.3940661455673","-11.884414496400083","-11.884414496400083","-11.884414496400083","-45.8874874425843","-45.8874874425843","-45.8874874425843","9.965237330992743","9.965237330992743","9.965237330992743"
"104","-68.14008454482115","-68.14008454482115","-68.14008454482115","-66.04040261405234","-66.04040261405234","-66.04040261405234","-40.85521935593261","-40.85521935593261","-40.85521935593261","-63.852608433013856","-63.852608433013856","-63.852608433013856","-7.328976851325435","-7.328976851325435","-7.328976851325435"
"105","-71.45173015156183","-71.45173015156183","-71.45173015156183","-64.19750613136316","-64.19750613136316","-64.19750613136316","-43.04377703101025","-43.04377703101025","-43.04377703101025","-65.35728529767931","-65.35728529767931","-65.35728529767931","-37.19218798409656","-37.19218798409656","-37.19218798409656"
"106","-68.85229330696303","-68.85229330696303","-68.85229330696303","-69.8506928834591","-69.8506928834591","-69.8506928834591","-10.731257896247673","-10.731257896247673","-10.731257896247673","-43.36588987116071","-43.36588987116071","-43.36588987116071","-71.3657970812548","-71.3657970812548","-71.3657970812548"
"107","-31.09628633901586","-31.09628633901586","-31.09628633901586","18.323257699177987","18.323257699177987","18.323257699177987","-79.83917497092617","-79.83917497092617","-79.83917497092617","-63.48934095734149","-63.48934095734149","-63.48934095734149","-77.71333877887385","-77.71333877887385","-77.71333877887385"
"108","-66.63147068486899","-66.63147068486899","-66.63147068486899","-34.97302099679723","-34.97302099679723","-34.97302099679723","-16.231419611904208","-16.231419611904208","-16.231419611904208","-69.01092464302954","-69.01092464302954","-69.01092464302954","-57.2484246064023","-57.2484246064023","-57.2484246064023"
"109","-53.73176789426275","-53.73176789426275","-53.73176789426275","-73.81905116543733","-73.81905116543733","-73.81905116543733","-49.472189828114125","-49.472189828114125","-49.472189828114125","-73.93370598830818","-73.93370598830818","-73.93370598830818","-52.115619750053035","-52.115619750053035","-52.115619750053035"
"110","-56.30837847040722","-56.30837847040722","-56.30837847040722","-52.510476163081705","-52.510476163081705","-52.510476163081705","-86.40212664090203","-86.40212664090203","-86.40212664090203","-29.39885046451916","-29.39885046451916","-29.39885046451916","-80.86102748146656","-80.86102748146656","-80.86102748146656"
"111","-19.472198960384635","-19.472198960384635","-19.472198960384635","-71.34165156459422","-71.34165156459422","-71.34165156459422","-73.73768667767679","-73.73768667767679","-73.73768667767679","26.058985937138942","26.058985937138942","26.058985937138942","-71.74354535509515","-71.74354535509515","-71.74354535509515"
"112","-78.68105402971511","-78.68105402971511","-78.68105402971511","-16.8995894944268","-16.8995894944268","-16.8995894944268","-69.31704823679229","-69.31704823679229","-69.31704823679229","20.98088618092192","20.98088618092192","20.98088618092192","-40.767900283520085","-40.767900283520085","-40.767900283520085"
"113","-63.28805662373452","-63.28805662373452","-63.28805662373452","-38.23020676395937","-38.23020676395937","-38.23020676395937","-64.66640717371493","-64.66640717371493","-64.66640717371493","2.3427833928050017","2.3427833928050017","2.3427833928050017","-55.9799735708119","-55.9799735708119","-55.9799735708119"
"114","-71.16761354768717","-71.16761354768717","-71.16761354768717","-52.26897857661017","-52.26897857661017","-52.26897857661017","-71.76568287182013","-71.76568287182013","-71.76568287182013","-49.125614467413484","-49.125614467413484","-49.125614467413484","-76.5772992648907","-76.5772992648907","-76.5772992648907"
"115","5.382438159429075","5.382438159429075","5.382438159429075","-24.89711997873792","-24.89711997873792","-24.89711997873792","0.6248712588710639","0.6248712588710639","0.6248712588710639","-5.116389332079991","-5.116389332079991","-5.116389332079991","1.0415781937284407","1.0415781937284407","1.0415781937284407"
"116","-50.43855228733653","-50.43855228733653","-50.43855228733653","-22.60034927458893","-22.60034927458893","-22.60034927458893","62.81369800033527","62.81369800033527","62.81369800033527","-70.29425009470742","-70.29425009470742","-70.29425009470742","18.180418566553058","18.180418566553058","18.180418566553058"
"117","0.29618552123616537","0.29618552123616537","0.29618552123616537","-56.32299945282916","-56.32299945282916","-56.32299945282916","-44.540607927650214","-44.540607927650214","-44.540607927650214","-49.93415072290856","-49.93415072290856","-49.93415072290856","-45.909079020319","-45.909079020319","-45.909079020319"
"118","-24.71858687869646","-24.71858687869646","-24.71858687869646","-73.1655184182938","-73.1655184182938","-73.1655184182938","-25.651429674281857","-25.651429674281857","-25.651429674281857","-72.52815449338873","-72.52815449338873","-72.52815449338873","-13.794562992135747","-13.794562992135747","-13.794562992135747"
"119","13.75468865769234","13.75468865769234","13.75468865769234","-19.520083749786757","-19.520083749786757","-19.520083749786757","3.9776711209760798","3.9776711209760798","3.9776711209760798","-29.629992724702383","-29.629992724702383","-29.629992724702383","10.91294298394215","10.91294298394215","10.91294298394215"
"120","-72.47484213861149","-72.47484213861149","-72.47484213861149","-74.59444031104825","-74.59444031104825","-74.59444031104825","-82.77416268297213","-82.77416268297213","-82.77416268297213","-29.648546077907557","-29.648546077907557","-29.648546077907557","-75.02992606420743","-75.02992606420743","-75.02992606420743"
"121","62.156904240137656","62.156904240137656","62.156904240137656","-9.785044389866401","-9.785044389866401","-9.785044389866401","-68.59331905397538","-68.59331905397538","-68.59331905397538","54.05504843248139","54.05504843248139","54.05504843248139","26.86426730711038","26.86426730711038","26.86426730711038"
"122","11.31135708468525","11.31135708468525","11.31135708468525","-40.29366182065801","-40.29366182065801","-40.29366182065801","-58.47799419779544","-58.47799419779544","-58.47799419779544","-22.34879986589669","-22.34879986589669","-22.34879986589669","-65.14116065819536","-65.14116065819536","-65.14116065819536"
"123","-60.010923847667705","-60.010923847667705","-60.010923847667705","-75.73196070215288","-75.73196070215288","-75.73196070215288","-53.2902987518204","-53.2902987518204","-53.2902987518204","18.35136348605704","18.35136348605704","18.35136348605704","-76.08881684193335","-76.08881684193335","-76.08881684193335"
"124","-44.01432628921555","-44.01432628921555","-44.01432628921555","-6.421843481350043","-6.421843481350043","-6.421843481350043","-3.2628029799984875","-3.2628029799984875","-3.2628029799984875","-66.9557990782311","-66.9557990782311","-66.9557990782311","-77.50311414671994","-77.50311414671994","-77.50311414671994"
"125","-59.4965847601084","-59.4965847601084","-59.4965847601084","22.749004889365782","22.749004889365782","22.749004889365782","-62.40534534277019","-62.40534534277019","-62.40534534277019","-49.58414890432467","-49.58414890432467","-49.58414890432467","5.31836509912994","5.31836509912994","5.31836509912994"
"126","-62.216616967470635","-62.216616967470635","-62.216616967470635","-9.724753500356215","-9.724753500356215","-9.724753500356215","-13.848024127351595","-13.848024127351595","-13.848024127351595","-56.20654726142644","-56.20654726142644","-56.20654726142644","-75.47534834507559","-75.47534834507559","-75.47534834507559"
"127","-47.95336088526555","-47.95336088526555","-47.95336088526555","-71.29859050661153","-71.29859050661153","-71.29859050661153","-13.071459250629179","-13.071459250629179","-13.071459250629179","-25.063369575211517","-25.063369575211517","-25.063369575211517","-72.95930341556091","-72.95930341556091","-72.95930341556091"
"128","-9.967447101809041","-9.967447101809041","-9.967447101809041","-25.945830195405986","-25.945830195405986","-25.945830195405986","-7.352766269832464","-7.352766269832464","-7.352766269832464","-22.08303446327942","-22.08303446327942","-22.08303446327942","-4.734032637344091","-4.734032637344091","-4.734032637344091"
"129","-60.302513021607226","-60.302513021607226","-60.302513021607226","-4.44350197417219","-4.44350197417219","-4.44350197417219","-52.29011276332725","-52.29011276332725","-52.29011276332725","-34.344324342302855","-34.344324342302855","-34.344324342302855","-68.20307928680899","-68.20307928680899","-68.20307928680899"
"130","20.426450387488817","20.426450387488817","20.426450387488817","-51.44329528286708","-51.44329528286708","-51.44329528286708","-29.97455684438384","-29.97455684438384","-29.97455684438384","-27.722967675221387","-27.722967675221387","-27.722967675221387","-39.36103514444711","-39.36103514444711","-39.36103514444711"
"131","4.700921993010319","4.700921993010319","4.700921993010319","-52.632108544120314","-52.632108544120314","-52.632108544120314","29.087157349297506","29.087157349297506","29.087157349297506","-66.74690408186379","-66.74690408186379","-66.74690408186379","-44.562650010310854","-44.562650010310854","-44.562650010310854"
"132","-32.96074634320111","-32.96074634320111","-32.96074634320111","-1.6769007691454165","-1.6769007691454165","-1.6769007691454165","-77.69641928222734","-77.69641928222734","-77.69641928222734","-32.20016541565983","-32.20016541565983","-32.20016541565983","-24.588278165543965","-24.588278165543965","-24.588278165543965"
"133","-25.952390786396236","-25.952390786396236","-25.952390786396236","-37.461901805017234","-37.461901805017234","-37.461901805017234","37.815572003033","37.815572003033","37.815572003033","-69.33170492911545","-69.33170492911545","-69.33170492911545","-23.419022198857572","-23.419022198857572","-23.419022198857572"
"134","9.322924106214746","9.322924106214746","9.322924106214746","-51.48811548303558","-51.48811548303558","-51.48811548303558","-50.59013318713815","-50.59013318713815","-50.59013318713815","-36.072480659173095","-36.072480659173095","-36.072480659173095","-53.77358757658948","-53.77358757658948","-53.77358757658948"
"135","9.355390045275003","9.355390045275003","9.355390045275003","-24.34242521567906","-24.34242521567906","-24.34242521567906","-62.233912682025036","-62.233912682025036","-62.233912682025036","8.686517762238864","8.686517762238864","8.686517762238864","-46.74495619131915","-46.74495619131915","-46.74495619131915"
"136","10.248274438005348","10.248274438005348","10.248274438005348","-40.72144200917842","-40.72144200917842","-40.72144200917842","-11.728585850713714","-11.728585850713714","-11.728585850713714","-66.80224923109357","-66.80224923109357","-66.80224923109357","38.481704569168656","38.481704569168656","38.481704569168656"
"137","-11.777771590970842","-11.777771590970842","-11.777771590970842","-61.627441108906126","-61.627441108906126","-61.627441108906126","-78.46971104917729","-78.46971104917729","-78.46971104917729","-37.444818007034186","-37.444818007034186","-37.444818007034186","-67.31030965492428","-67.31030965492428","-67.31030965492428"
"138","-33.002664886521146","-33.002664886521146","-33.002664886521146","3.997533613856226","3.997533613856226","3.997533613856226","-82.2262138181985","-82.2262138181985","-82.2262138181985","-56.82216830404961","-56.82216830404961","-56.82216830404961","-74.24778189175095","-74.24778189175095","-74.24778189175095"
"139","1.1199484359966576","1.1199484359966576","1.1199484359966576","-42.17146567880335","-42.17146567880335","-42.17146567880335","-84.416983358034","-84.416983358034","-84.416983358034","-50.72336518253515","-50.72336518253515","-50.72336518253515","-38.50851200651007","-38.50851200651007","-38.50851200651007"
"140","9.681210870172968","9.681210870172968","9.681210870172968","-34.55929763431011","-34.55929763431011","-34.55929763431011","-75.18376934072825","-75.18376934072825","-75.18376934072825","-31.421706483386338","-31.421706483386338","-31.421706483386338","-73.43346910867183","-73.43346910867183","-73.43346910867183"
