"Step","dreamerv3/small/ih_15/room0/run4 - train/score","dreamerv3/small/ih_15/room0/run4 - train/score__MIN","dreamerv3/small/ih_15/room0/run4 - train/score__MAX","dreamerv3/small/ih_15/room0/run3 - train/score","dreamerv3/small/ih_15/room0/run3 - train/score__MIN","dreamerv3/small/ih_15/room0/run3 - train/score__MAX","dreamerv3/small/ih_15/room0/run2 - train/score","dreamerv3/small/ih_15/room0/run2 - train/score__MIN","dreamerv3/small/ih_15/room0/run2 - train/score__MAX","dreamerv3/small/ih_15/room0/run1 - train/score","dreamerv3/small/ih_15/room0/run1 - train/score__MIN","dreamerv3/small/ih_15/room0/run1 - train/score__MAX","dreamerv3/small/ih_15/room0/run0 - train/score","dreamerv3/small/ih_15/room0/run0 - train/score__MIN","dreamerv3/small/ih_15/room0/run0 - train/score__MAX","dreamerv3/medium/ih_15/room0/run1 - train/score","dreamerv3/medium/ih_15/room0/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/run4 - train/score","dreamerv3/medium/ih_15/room0/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/run3 - train/score","dreamerv3/medium/ih_15/room0/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/run2 - train/score","dreamerv3/medium/ih_15/room0/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/run0 - train/score","dreamerv3/medium/ih_15/room0/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/run0 - train/score__MAX"
"362","-22.715609626844525","-22.715609626844525","-22.715609626844525","29.929625116288662","29.929625116288662","29.929625116288662","63.75006699562073","63.75006699562073","63.75006699562073","21.950060363858938","21.950060363858938","21.950060363858938","20.373054891824722","20.373054891824722","20.373054891824722","26.73828356200829","26.73828356200829","26.73828356200829","49.866079894825816","49.866079894825816","49.866079894825816","57.117576099932194","57.117576099932194","57.117576099932194","53.32393551245332","53.32393551245332","53.32393551245332","58.519489262253046","58.519489262253046","58.519489262253046"
"363","-13.970898584462702","-13.970898584462702","-13.970898584462702","68.18569630384445","68.18569630384445","68.18569630384445","47.16715634614229","47.16715634614229","47.16715634614229","54.672426684293896","54.672426684293896","54.672426684293896","46.99282537959516","46.99282537959516","46.99282537959516","13.869070911579911","13.869070911579911","13.869070911579911","24.25289308372885","24.25289308372885","24.25289308372885","68.82684645056725","68.82684645056725","68.82684645056725","69.0866205394268","69.0866205394268","69.0866205394268","51.70798480510712","51.70798480510712","51.70798480510712"
"364","2.495268926024437","2.495268926024437","2.495268926024437","32.85277535812929","32.85277535812929","32.85277535812929","47.337078073062","47.337078073062","47.337078073062","64.04016665369272","64.04016665369272","64.04016665369272","20.148509243503213","20.148509243503213","20.148509243503213","44.04048204421997","44.04048204421997","44.04048204421997","32.862987503409386","32.862987503409386","32.862987503409386","54.9415227919817","54.9415227919817","54.9415227919817","66.17593701928854","66.17593701928854","66.17593701928854","51.36716955900192","51.36716955900192","51.36716955900192"
"365","48.41578461229801","48.41578461229801","48.41578461229801","58.062966130673885","58.062966130673885","58.062966130673885","30.17079215263948","30.17079215263948","30.17079215263948","60.59934942424297","60.59934942424297","60.59934942424297","-69.1519570958917","-69.1519570958917","-69.1519570958917","35.576386738568544","35.576386738568544","35.576386738568544","46.49976105988026","46.49976105988026","46.49976105988026","66.96022737026215","66.96022737026215","66.96022737026215","58.09814803302288","58.09814803302288","58.09814803302288","64.52916025742888","64.52916025742888","64.52916025742888"
"366","38.27730986854294","38.27730986854294","38.27730986854294","20.08249730989337","20.08249730989337","20.08249730989337","60.270480629988015","60.270480629988015","60.270480629988015","5.0683967240620404","5.0683967240620404","5.0683967240620404","36.48984736204147","36.48984736204147","36.48984736204147","2.4030579198151827","2.4030579198151827","2.4030579198151827","33.02232990367338","33.02232990367338","33.02232990367338","20.254822503775358","20.254822503775358","20.254822503775358","23.08947593718767","23.08947593718767","23.08947593718767","73.06548633798957","73.06548633798957","73.06548633798957"
"367","-10.415768461301923","-10.415768461301923","-10.415768461301923","50.25350188463926","50.25350188463926","50.25350188463926","48.83216116577387","48.83216116577387","48.83216116577387","-41.801862828433514","-41.801862828433514","-41.801862828433514","61.87147297337651","61.87147297337651","61.87147297337651","51.67140720039606","51.67140720039606","51.67140720039606","22.573290267726406","22.573290267726406","22.573290267726406","36.75947346165776","36.75947346165776","36.75947346165776","74.48988464102149","74.48988464102149","74.48988464102149","53.29982042312622","53.29982042312622","53.29982042312622"
"368","39.9767322614789","39.9767322614789","39.9767322614789","50.152514807879925","50.152514807879925","50.152514807879925","46.71982064843178","46.71982064843178","46.71982064843178","31.890237689949572","31.890237689949572","31.890237689949572","51.92336890101433","51.92336890101433","51.92336890101433","25.563120484352112","25.563120484352112","25.563120484352112","47.709864074364305","47.709864074364305","47.709864074364305","19.145840886980295","19.145840886980295","19.145840886980295","74.46315042674541","74.46315042674541","74.46315042674541","57.0839836075902","57.0839836075902","57.0839836075902"
"369","42.902261966257356","42.902261966257356","42.902261966257356","39.11708367988467","39.11708367988467","39.11708367988467","70.22848420217633","70.22848420217633","70.22848420217633","28.88157059252262","28.88157059252262","28.88157059252262","51.42479093931615","51.42479093931615","51.42479093931615","49.584297984838486","49.584297984838486","49.584297984838486","58.281228482723236","58.281228482723236","58.281228482723236","62.78972373902798","62.78972373902798","62.78972373902798","67.47990148887038","67.47990148887038","67.47990148887038","68.93533739447594","68.93533739447594","68.93533739447594"
"370","43.21465395204723","43.21465395204723","43.21465395204723","16.290983647108078","16.290983647108078","16.290983647108078","44.675448305904865","44.675448305904865","44.675448305904865","11.327553612180054","11.327553612180054","11.327553612180054","39.95642425119877","39.95642425119877","39.95642425119877","","","","39.5247381106019","39.5247381106019","39.5247381106019","50.38176653254777","50.38176653254777","50.38176653254777","73.01443159580231","73.01443159580231","73.01443159580231","62.016077637672424","62.016077637672424","62.016077637672424"
"371","31.670903228223324","31.670903228223324","31.670903228223324","64.62338024377823","64.62338024377823","64.62338024377823","68.34494152665138","68.34494152665138","68.34494152665138","22.97995175793767","22.97995175793767","22.97995175793767","-36.65445416839793","-36.65445416839793","-36.65445416839793","50.813648607581854","50.813648607581854","50.813648607581854","66.59096160531044","66.59096160531044","66.59096160531044","41.56652593240142","41.56652593240142","41.56652593240142","46.81157340109348","46.81157340109348","46.81157340109348","24.41458148532547","24.41458148532547","24.41458148532547"
"372","-19.9052004404366","-19.9052004404366","-19.9052004404366","60.546949081122875","60.546949081122875","60.546949081122875","46.513507835567","46.513507835567","46.513507835567","58.648992121219635","58.648992121219635","58.648992121219635","66.81051242351532","66.81051242351532","66.81051242351532","57.41959086060524","57.41959086060524","57.41959086060524","34.9425894767046","34.9425894767046","34.9425894767046","59.735775992274284","59.735775992274284","59.735775992274284","63.37052434775978","63.37052434775978","63.37052434775978","69.78699828870595","69.78699828870595","69.78699828870595"
"373","7.73780277185142","7.73780277185142","7.73780277185142","38.907570730894804","38.907570730894804","38.907570730894804","26.013239644584246","26.013239644584246","26.013239644584246","63.340423598885536","63.340423598885536","63.340423598885536","39.30687219835818","39.30687219835818","39.30687219835818","45.516942812129855","45.516942812129855","45.516942812129855","29.76235678815283","29.76235678815283","29.76235678815283","60.62854768009856","60.62854768009856","60.62854768009856","51.94575762748718","51.94575762748718","51.94575762748718","64.08549841493368","64.08549841493368","64.08549841493368"
"374","-34.05202204734087","-34.05202204734087","-34.05202204734087","44.62993433512747","44.62993433512747","44.62993433512747","48.31033718585968","48.31033718585968","48.31033718585968","27.126450077164918","27.126450077164918","27.126450077164918","36.445392834953964","36.445392834953964","36.445392834953964","73.9843464717269","73.9843464717269","73.9843464717269","53.26836149021983","53.26836149021983","53.26836149021983","63.838004142045975","63.838004142045975","63.838004142045975","62.45408932119608","62.45408932119608","62.45408932119608","64.71789647638798","64.71789647638798","64.71789647638798"
"375","-41.12734777631704","-41.12734777631704","-41.12734777631704","49.466045029461384","49.466045029461384","49.466045029461384","41.33388090785593","41.33388090785593","41.33388090785593","34.74895951151848","34.74895951151848","34.74895951151848","33.83586820960045","33.83586820960045","33.83586820960045","61.346121644601226","61.346121644601226","61.346121644601226","9.956671804189682","9.956671804189682","9.956671804189682","-93.2014704272151","-93.2014704272151","-93.2014704272151","31.665586322080344","31.665586322080344","31.665586322080344","55.934052765369415","55.934052765369415","55.934052765369415"
"376","16.473336384166032","16.473336384166032","16.473336384166032","56.11200088262558","56.11200088262558","56.11200088262558","46.39324441552162","46.39324441552162","46.39324441552162","-9.005490088835359","-9.005490088835359","-9.005490088835359","49.52648814767599","49.52648814767599","49.52648814767599","46.206577748060226","46.206577748060226","46.206577748060226","65.42959759570658","65.42959759570658","65.42959759570658","60.053941087797284","60.053941087797284","60.053941087797284","63.17326898872852","63.17326898872852","63.17326898872852","55.47673340141773","55.47673340141773","55.47673340141773"
"377","28.473532879492268","28.473532879492268","28.473532879492268","51.50774683058262","51.50774683058262","51.50774683058262","45.44525439024437","45.44525439024437","45.44525439024437","70.34421760216355","70.34421760216355","70.34421760216355","-64.48431739211082","-64.48431739211082","-64.48431739211082","68.76786985248327","68.76786985248327","68.76786985248327","51.96478420495987","51.96478420495987","51.96478420495987","58.680875713936985","58.680875713936985","58.680875713936985","62.753290298889624","62.753290298889624","62.753290298889624","31.129620299878297","31.129620299878297","31.129620299878297"
"378","75.60068932175636","75.60068932175636","75.60068932175636","","","","60.531349658966064","60.531349658966064","60.531349658966064","54.46279185079038","54.46279185079038","54.46279185079038","14.339354611001909","14.339354611001909","14.339354611001909","60.29075077176094","60.29075077176094","60.29075077176094","65.55684420466423","65.55684420466423","65.55684420466423","46.91646936535835","46.91646936535835","46.91646936535835","71.43513482809067","71.43513482809067","71.43513482809067","63.348476434126496","63.348476434126496","63.348476434126496"
"379","69.89565184153616","69.89565184153616","69.89565184153616","21.52453411463648","21.52453411463648","21.52453411463648","20.552645640447736","20.552645640447736","20.552645640447736","10.946147179696709","10.946147179696709","10.946147179696709","38.72134445607662","38.72134445607662","38.72134445607662","67.58648824691772","67.58648824691772","67.58648824691772","34.41945375595242","34.41945375595242","34.41945375595242","56.74702312191948","56.74702312191948","56.74702312191948","57.631960928440094","57.631960928440094","57.631960928440094","64.50878264568746","64.50878264568746","64.50878264568746"
"380","-0.7185197025537491","-0.7185197025537491","-0.7185197025537491","1.2726866006851196","1.2726866006851196","1.2726866006851196","51.877361953258514","51.877361953258514","51.877361953258514","22.80254282616079","22.80254282616079","22.80254282616079","22.52230268716812","22.52230268716812","22.52230268716812","51.282444077311084","51.282444077311084","51.282444077311084","-11.785869479179382","-11.785869479179382","-11.785869479179382","73.25752219557762","73.25752219557762","73.25752219557762","62.25528919696808","62.25528919696808","62.25528919696808","48.604626044631004","48.604626044631004","48.604626044631004"
"381","50.223622154444456","50.223622154444456","50.223622154444456","53.53193788975477","53.53193788975477","53.53193788975477","58.10980699211359","58.10980699211359","58.10980699211359","43.663583256304264","43.663583256304264","43.663583256304264","-94.22812977433205","-94.22812977433205","-94.22812977433205","60.985691487789154","60.985691487789154","60.985691487789154","78.09253935609013","78.09253935609013","78.09253935609013","60.22557094693184","60.22557094693184","60.22557094693184","25.961407378315926","25.961407378315926","25.961407378315926","59.33795863389969","59.33795863389969","59.33795863389969"
"382","56.05548225156963","56.05548225156963","56.05548225156963","67.34141954779625","67.34141954779625","67.34141954779625","42.14285526610911","42.14285526610911","42.14285526610911","47.478581212460995","47.478581212460995","47.478581212460995","61.34035856556147","61.34035856556147","61.34035856556147","29.312053964007646","29.312053964007646","29.312053964007646","75.4443681538105","75.4443681538105","75.4443681538105","66.54607348144054","66.54607348144054","66.54607348144054","44.57314296066761","44.57314296066761","44.57314296066761","50.93540844321251","50.93540844321251","50.93540844321251"
"383","40.703807450830936","40.703807450830936","40.703807450830936","34.383324851165526","34.383324851165526","34.383324851165526","50.80005490407348","50.80005490407348","50.80005490407348","53.7632942199707","53.7632942199707","53.7632942199707","22.77849344164133","22.77849344164133","22.77849344164133","63.84700354933739","63.84700354933739","63.84700354933739","4.556893662549555","4.556893662549555","4.556893662549555","57.107955877669156","57.107955877669156","57.107955877669156","76.27252182364464","76.27252182364464","76.27252182364464","60.64800000935793","60.64800000935793","60.64800000935793"
